feeder,fault_bus,alpha,Rx,snrI,observation,n_real_obs,rmse_alpha_pct_proper,rmse_alpha_pct_dual,rmse_Rx_pct_proper,rmse_Rx_pct_dual,consistency_ratio,geary_hinkley_valid
IEEE_34,bus_10,0.5,5000.0,inf,upper,12,6.781530968694325e-147,nan,1.9420046773948127e-148,nan,nan,1
IEEE_34,bus_10,0.5,5000.0,inf,diagonal,6,7.525529158185063e-147,nan,2.148114803174598e-148,nan,nan,1
IEEE_34,bus_13,0.5,100.0,20.0,full,18,358.2652601969536,358.2652601969536,7.922797916769117,7.922797916769117,1.0,1
IEEE_34,bus_13,0.5,100.0,20.0,upper,12,414.9631837405842,414.9631837405842,9.427114998160883,9.427114998160881,1.0,1
IEEE_34,bus_13,0.5,100.0,20.0,diagonal,6,1037.9636029428395,1037.9636029428393,26.33647492035477,26.336474920354764,1.0000000000000002,1
IEEE_34,bus_13,0.5,100.0,30.0,full,18,113.2934228735238,113.2934228735238,2.5054086858227556,2.505408685822755,1.0,1
IEEE_34,bus_13,0.5,100.0,30.0,upper,12,131.22288057351957,131.22288057351957,2.9811155158522435,2.9811155158522435,1.0,1
IEEE_34,bus_13,0.5,100.0,30.0,diagonal,6,328.2329113654024,328.2329113654024,8.32832462882227,8.32832462882227,1.0,1
IEEE_34,bus_13,0.5,100.0,40.0,full,18,35.82652601969536,35.82652601969536,0.7922797916769116,0.7922797916769116,1.0,1
IEEE_34,bus_13,0.5,100.0,40.0,upper,12,41.496318374058426,41.496318374058426,0.9427114998160883,0.9427114998160881,1.0,1
IEEE_34,bus_13,0.5,100.0,40.0,diagonal,6,103.79636029428391,103.79636029428391,2.633647492035476,2.633647492035476,1.0,1
IEEE_34,bus_13,0.5,100.0,50.0,full,18,11.32934228735238,11.329342287352379,0.2505408685822755,0.2505408685822755,1.0000000000000002,1
IEEE_34,bus_13,0.5,100.0,50.0,upper,12,13.12228805735196,13.122288057351957,0.29811155158522434,0.2981115515852243,1.0000000000000002,1
IEEE_34,bus_13,0.5,100.0,50.0,diagonal,6,32.82329113654024,32.82329113654023,0.832832462882227,0.8328324628822267,1.0000000000000004,1
IEEE_34,bus_13,0.5,100.0,inf,full,18,1.5703440154040254e-148,nan,3.9437938292286836e-150,nan,nan,1
IEEE_34,bus_13,0.5,100.0,inf,upper,12,1.695540656871509e-148,nan,4.2793124559966003e-150,nan,nan,1
IEEE_34,bus_13,0.5,100.0,inf,diagonal,6,1.86727421049794e-148,nan,4.737372853713635e-150,nan,nan,1
IEEE_34,bus_13,0.5,500.0,20.0,full,18,1728.192588389931,1728.192588389931,37.57519668029973,37.57519668029974,1.0,1
IEEE_34,bus_13,0.5,500.0,20.0,upper,12,2003.244493009819,2003.244493009819,44.54025287644301,44.54025287644301,1.0,1
IEEE_34,bus_13,0.5,500.0,20.0,diagonal,6,5250.267920309159,5250.267920309159,128.17443172371037,128.17443172371037,1.0,1
IEEE_34,bus_13,0.5,500.0,30.0,full,18,546.5024814734045,546.5024814734045,11.882320503854489,11.882320503854489,1.0000000000000002,1
IEEE_34,bus_13,0.5,500.0,30.0,upper,12,633.4815308100282,633.4815308100282,14.084864664942614,14.084864664942614,1.0,1
IEEE_34,bus_13,0.5,500.0,30.0,diagonal,6,1660.2804954292349,1660.2804954292353,40.53231420446665,40.53231420446666,0.9999999999999998,1
IEEE_34,bus_13,0.5,500.0,40.0,full,18,172.8192588389931,172.81925883899305,3.7575196680299743,3.7575196680299743,1.0000000000000002,1
IEEE_34,bus_13,0.5,500.0,40.0,upper,12,200.32444930098197,200.32444930098197,4.454025287644302,4.454025287644302,1.0,1
IEEE_34,bus_13,0.5,500.0,40.0,diagonal,6,525.0267920309158,525.0267920309158,12.817443172371037,12.817443172371037,1.0,1
IEEE_34,bus_13,0.5,500.0,50.0,full,18,54.65024814734045,54.65024814734045,1.188232050385449,1.188232050385449,1.0,1
IEEE_34,bus_13,0.5,500.0,50.0,upper,12,63.348153081002835,63.348153081002835,1.4084864664942616,1.4084864664942613,1.0,1
IEEE_34,bus_13,0.5,500.0,50.0,diagonal,6,166.02804954292353,166.02804954292353,4.053231420446665,4.053231420446665,1.0,1
IEEE_34,bus_13,0.5,500.0,inf,full,18,8.083527515250997e-148,nan,1.956159866696842e-149,nan,nan,1
IEEE_34,bus_13,0.5,500.0,inf,upper,12,8.790534063915818e-148,nan,2.1363257197906365e-149,nan,nan,1
IEEE_34,bus_13,0.5,500.0,inf,diagonal,6,9.786961622223517e-148,nan,2.3892007308120356e-149,nan,nan,1
IEEE_34,bus_13,0.5,1000.0,20.0,full,18,3440.6643993747366,3440.6643993747366,74.65124267347554,74.65124267347554,1.0,1
IEEE_34,bus_13,0.5,1000.0,20.0,upper,12,3988.6413553648267,3988.6413553648267,88.4459701814776,88.44597018147762,1.0,1
IEEE_34,bus_13,0.5,1000.0,20.0,diagonal,6,10518.69499482859,10518.69499482859,255.5402187266324,255.5402187266324,1.0,1
IEEE_34,bus_13,0.5,1000.0,30.0,full,18,1088.0336166279383,1088.0336166279383,23.60679570101401,23.60679570101401,1.0,1
IEEE_34,bus_13,0.5,1000.0,30.0,upper,12,1261.3191452493916,1261.3191452493916,27.96907156368053,27.96907156368053,1.0,1
IEEE_34,bus_13,0.5,1000.0,30.0,diagonal,6,3326.303419627138,3326.303419627137,80.80891249537706,80.80891249537704,1.0000000000000002,1
IEEE_34,bus_13,0.5,1000.0,40.0,full,18,344.06643993747366,344.06643993747366,7.465124267347555,7.465124267347555,1.0,1
IEEE_34,bus_13,0.5,1000.0,40.0,upper,12,398.86413553648265,398.86413553648265,8.844597018147763,8.844597018147763,1.0,1
