decision,trip_ms,conv_trip,sprt_dec,f_int,k_ibr,Br,phi_deg
TRIP,20.0,False,CTALARM,0.737359285440518,0.14416405196512205,0.5814443788879998,154.1899836990654
TRIP,160.0,True,TRIP,0.9049212655110913,0.34124775198748775,0.11138242296333094,346.3686716340691
TRIP,20.0,False,TRIP,0.715413151464895,0.0698762418046549,0.6861712376931632,253.95915954672012
TRIP,160.0,False,TRIP,0.9043568906550958,0.09995410123755416,0.15786642079815938,0.45854865032057823
TRIP,160.0,False,TRIP,0.9007670120802497,0.003681134875502756,0.29518198834851456,8.380613333611082
TRIP,20.0,False,TRIP,0.7477742304473567,0.3934621887510692,0.39099484673753454,248.50807324861478
TRIP,20.0,True,CTALARM,0.8907101276698777,0.33242542829601607,0.08420000060926532,148.55223511638098
TRIP,180.0,False,TRIP,0.8937162531993671,0.35258268931316755,0.5717740472353708,302.20954171641586
TRIP,80.0,False,TRIP,0.8788264204414814,0.39036451551098394,0.19227987287658088,62.28554741505433
TRIP,160.0,False,TRIP,0.8946066296236581,0.22945788776916998,0.3844889311211646,4.97768905882507
TRIP,20.0,False,CTALARM,0.7756959916712703,0.28437059797644687,0.38474366748527283,139.70964604093643
TRIP,20.0,False,TRIP,0.7911069669719302,0.06989849906382872,0.4218484566280495,264.9830775506816
TRIP,180.0,True,TRIP,0.9098771618227587,0.05726503676798672,0.03884019056702028,349.82198401592467
TRIP,160.0,True,TRIP,0.9062043637759265,0.3342014808952358,0.11803313328209751,318.11539656637996
TRIP,20.0,True,CTALARM,0.8861146591369321,0.23554810307156626,0.11283457004635493,174.26686029737
TRIP,120.0,False,TRIP,0.8966459255018818,0.2826180532405944,0.2114358815910963,292.61422195069196
TRIP,160.0,True,TRIP,0.905705688341941,0.3824994287080128,0.10143990980083789,25.31896483234106
TRIP,20.0,False,CTALARM,0.670786890885009,0.3173591600002954,0.6453449245420028,206.018045130558
TRIP,180.0,False,TRIP,0.9001318969287628,0.2767897003289979,0.3590681153579105,332.74742868520923
TRIP,20.0,False,CTALARM,0.7572272926110832,0.2796035803727068,0.4365026033918791,142.6986530966664
TRIP,180.0,False,TRIP,0.9041791671588163,0.1519750490313061,0.25024172277868456,345.63622667872164
TRIP,20.0,True,TRIP,0.8578893439269872,0.015408917283969703,0.19337229872373807,79.4466348224779
TRIP,100.0,False,TRIP,0.8736974571818831,0.21835869461618118,0.3522240191625491,38.028171432021665
TRIP,20.0,True,CTALARM,0.8631670084092538,0.1072923364097646,0.20602608238438352,188.91444098941238
TRIP,180.0,False,TRIP,0.9048100238267592,0.20426432186231808,0.24055214801083497,326.60887391324076
TRIP,20.0,False,TRIP,0.7736139559624037,0.42670153663408306,0.31692561198959995,112.06051874810791
TRIP,100.0,False,TRIP,0.8826216017611839,0.11696974293267037,0.35401358102904884,288.0577149836229
TRIP,40.0,False,TRIP,0.7660644477485243,0.02915137084453301,0.689019808247287,60.91101571690114
TRIP,20.0,True,TRIP,0.8661311969283155,0.14069194601099827,0.15632581171335835,268.4053425603382
TRIP,20.0,False,CTALARM,0.8164107584202476,0.1467968788833418,0.341583315417853,200.52969889947516
TRIP,100.0,True,TRIP,0.8998654688273858,0.33095825736344753,0.10465821764253724,63.006111141974
TRIP,20.0,False,TRIP,0.8251101181170531,0.27851607617063917,0.2449994628955808,258.5114097975391
TRIP,20.0,False,TRIP,0.696324127704731,0.39194910455320675,0.502117503094483,256.95220084431384
TRIP,20.0,True,CTALARM,0.8770450828874036,0.33215677016369377,0.12212350063240218,185.55668249163853
TRIP,20.0,False,TRIP,0.7711432396564935,0.20319343072003526,0.4069459152850302,81.16834955136287
TRIP,120.0,False,TRIP,0.8842266134060164,0.40701019233301733,0.29169071649760503,47.62580120819876
TRIP,180.0,True,TRIP,0.9100354475641287,0.08348645995385195,0.036105681083131086,344.61181744552414
TRIP,20.0,False,CTALARM,0.7411714183050971,0.011356036566930239,0.6531526690349112,236.09251377329588
TRIP,120.0,False,TRIP,0.8962575212746828,0.045023930387820876,0.28952219820502045,291.32693408641825
