dataset,cell,alpha,Rx,snrV,snrI,loc_err_pct,Rx_err_pct,J_final,n_iters,cpu_ms
pscad,89,0.2,100.0,40.0,30.0,3.104204300216365,0.05519276869931389,2.7327542943101544e-17,6,69.57398890517652
pscad,90,0.2,100.0,40.0,40.0,1.0324030558424846,0.0,1.8541830311394527e-10,3,63.72569384984672
pscad,91,0.2,100.0,40.0,inf,0.9219199072628415,0.07492413085351757,2.2951265866128776e-17,6,62.07352690398693
pscad,92,0.2,100.0,inf,20.0,2.971503291472138,0.0,2.374585753718984e-08,4,62.122627859935164
pscad,93,0.2,100.0,inf,30.0,2.2420454794211397,0.0,7.460866330028484e-10,3,59.69780986197293
pscad,94,0.2,100.0,inf,40.0,1.064087057129251,0.08437269934164249,2.4127843557003882e-17,6,68.69818107225001
pscad,95,0.2,100.0,inf,inf,0.08291061130315247,0.045821976377084184,3.507433220357143e-17,6,58.61602909862995
pscad,96,0.2,500.0,20.0,20.0,75.0,1.3892088017212927,1.3421433917190354e-11,4,60.878233052790165
pscad,97,0.2,500.0,20.0,30.0,44.457501534642475,0.08236726531080193,7.08804835985647e-21,5,59.405306121334434
pscad,98,0.2,500.0,20.0,40.0,11.802894068405596,1.9037343855119389,6.39732052095301e-20,6,54.28416305221617
pscad,99,0.2,500.0,20.0,inf,75.0,0.6576329067073402,4.47367934840273e-11,3,58.62559308297932
pscad,100,0.2,500.0,30.0,20.0,36.76862324461624,0.535824832584592,5.317045173671741e-19,5,58.48960508592427
pscad,101,0.2,500.0,30.0,30.0,83.24528941745848,0.6103537611262937,2.0359503573208873e-20,6,53.56090306304395
pscad,102,0.2,500.0,30.0,40.0,6.758056155458131,0.33726382015317996,2.6127650733598495e-19,5,60.7433570548892
pscad,103,0.2,500.0,30.0,inf,16.227854542340076,0.0208202483198761,2.2325007076626673e-20,5,57.61423613876104
pscad,104,0.2,500.0,40.0,20.0,75.0,0.9854573591995746,2.8729807520781696e-13,4,55.00718182884157
pscad,105,0.2,500.0,40.0,30.0,36.90935048444493,0.12501721752181538,9.983878920495539e-20,5,60.568944085389376
pscad,106,0.2,500.0,40.0,40.0,9.415643391928782,0.13706452613807868,9.024770150115265e-20,5,64.7943199146539
pscad,107,0.2,500.0,40.0,inf,3.65819073444866,0.02306717533626852,1.762990750734294e-20,5,57.42398207075894
pscad,108,0.2,500.0,inf,20.0,3.0224770635566833,0.3080376726901363,3.4995641454018857e-19,5,58.03736299276352
pscad,109,0.2,500.0,inf,30.0,8.986946614675944,0.04485894834390365,3.709238972721103e-21,5,60.56239805184305
pscad,110,0.2,500.0,inf,40.0,12.98185483364958,0.07146814381877675,2.9074790355346496e-21,5,59.56398812122643
pscad,111,0.2,500.0,inf,inf,4.841289464019738,0.06756088153769042,3.6990590353168576e-21,5,71.6908061876893
pscad,112,0.2,1000.0,20.0,20.0,43.94380800604788,0.6681994856718007,1.8914819528346405e-19,9,73.36069992743433
pscad,113,0.2,1000.0,20.0,30.0,75.0,0.1051576319656192,1.1076722799566658e-11,6,58.38273302651942
pscad,114,0.2,1000.0,20.0,40.0,75.0,1.1065463701385738,4.494810117370241e-15,4,63.06814309209585
pscad,115,0.2,1000.0,20.0,inf,6.740950626432416,1.0408577292168162,2.1812440908795874e-19,10,64.046983839944
pscad,116,0.2,1000.0,30.0,20.0,233.73452096520083,2.2194048696373785,3.739393171960429e-19,13,63.48758190870285
pscad,117,0.2,1000.0,30.0,30.0,28.345763320078692,0.383759896331776,1.1426549995167257e-19,9,61.99305295012891
pscad,118,0.2,1000.0,30.0,40.0,23.01665699875838,0.2239532781736898,3.941841115176299e-19,8,59.0316669549793
pscad,119,0.2,1000.0,30.0,inf,28.55127181355425,0.18582634226683012,2.581644450881001e-19,8,82.47112110257149
pscad,120,0.2,1000.0,40.0,20.0,21.28192366201562,0.3644866385703153,3.2619957264983046e-19,9,74.48280812241137
pscad,121,0.2,1000.0,40.0,30.0,38.40676536823686,0.5074134881351142,7.997957415353603e-19,9,58.85314801707864
pscad,122,0.2,1000.0,40.0,40.0,8.132040302942913,0.004416006362782809,1.9953913529313304e-19,6,63.16729006357491
pscad,123,0.2,1000.0,40.0,inf,26.042232149974584,0.26665871025224985,1.6743386957604815e-19,9,57.63024720363319
pscad,124,0.2,1000.0,inf,20.0,15.612177304801381,0.4786101872858694,4.286437805505764e-19,9,55.69810117594898
pscad,125,0.2,1000.0,inf,30.0,2.7907663348508414,0.017563149430270642,1.500598707725497e-19,7,63.08873696252704
pscad,126,0.2,1000.0,inf,40.0,13.206073909654531,0.09018861246373717,1.4172279268064407e-19,8,56.4723159186542
pscad,127,0.2,1000.0,inf,inf,18.127719799569242,0.12818398666910297,3.088146211264052e-19,8,54.23181504011154
pscad,128,0.2,2000.0,20.0,20.0,20.015161990048046,0.2530244595263184,8.938408028890528e-19,12,62.403121031820774
pscad,129,0.2,2000.0,20.0,30.0,49.62828051170444,0.9895506229758666,5.733591994940009e-19,12,62.27563600987196
pscad,130,0.2,2000.0,20.0,40.0,186.5664299392549,0.9526834947942916,6.529863888239851e-19,28,61.44245807081461
pscad,131,0.2,2000.0,20.0,inf,75.0,1.0318828030012241,5.7703423385627905e-12,6,58.57480596750975
pscad,132,0.2,2000.0,30.0,20.0,75.0,1.0652618367527906,8.103518472043468e-12,4,60.66010193899274
pscad,133,0.2,2000.0,30.0,30.0,21.796545685266526,0.8483753623396637,6.292371764585163e-19,14,56.9857710506767
pscad,134,0.2,2000.0,30.0,40.0,28.96705135409594,0.3120956830864657,6.436471582190585e-19,13,55.54542085155845
pscad,135,0.2,2000.0,30.0,inf,38.039777196794496,0.347344058024828,4.215345151209699e-19,14,63.57948901131749
pscad,136,0.2,2000.0,40.0,20.0,213.6188743734366,1.0455673433592891,8.572264839951699e-19,31,65.07243495434523
pscad,137,0.2,2000.0,40.0,30.0,173.13222561810045,0.3042428647791553,9.383431887040943e-19,23,70.12561894953251
pscad,138,0.2,2000.0,40.0,40.0,50.01065677994964,0.3061717521896753,7.233543591977144e-19,14,73.76200915314257
pscad,139,0.2,2000.0,40.0,inf,57.79376181782394,0.2381871733000139,7.493796109415629e-19,14,76.12333307042718
pscad,140,0.2,2000.0,inf,20.0,262.00613116515245,0.46230731536949177,9.388437930305443e-19,34,76.52701903134584
pscad,141,0.2,2000.0,inf,30.0,126.8089434454121,0.7218549908101977,7.543855136708086e-19,21,59.20348293147981
pscad,142,0.2,2000.0,inf,40.0,68.79466868930523,0.17426513698446797,8.146278763158684e-19,14,62.095437897369266
pscad,143,0.2,2000.0,inf,inf,56.64267426546013,0.30322665685183664,3.6719952544157266e-19,15,63.61874914728105
pscad,144,0.2,5000.0,20.0,20.0,219.14807656783157,3.0883264227098333,4.657736748530885e-12,51,72.72472092881799
pscad,145,0.2,5000.0,20.0,30.0,75.0,0.0,1.475662814527037e-11,1,62.76860600337386
pscad,146,0.2,5000.0,20.0,40.0,73.4278394966168,0.44315456252305013,7.667921285626465e-20,7,56.192304007709026
pscad,147,0.2,5000.0,20.0,inf,16.112130728431552,0.22089286401027494,1.7331459884746038e-19,9,66.35664100758731
pscad,148,0.2,5000.0,30.0,20.0,135.39037372147953,0.0,2.5120970983031727e-13,4,68.515804130584
pscad,149,0.2,5000.0,30.0,30.0,24.536017309708903,0.0,7.43822868369216e-12,5,71.07773190364242
pscad,150,0.2,5000.0,30.0,40.0,24.525002396626274,0.0,7.175594821240531e-12,4,72.18254520557821
pscad,151,0.2,5000.0,30.0,inf,150.44128471641324,0.0,1.082986411885921e-13,3,68.41034186072648
pscad,152,0.2,5000.0,40.0,20.0,96.65523112881718,0.0,2.7405351244406083e-11,4,62.4557810369879
pscad,153,0.2,5000.0,40.0,30.0,51.713729368635136,0.0,3.8671633941268093e-13,5,65.48087392002344
pscad,154,0.2,5000.0,40.0,40.0,82.34841787673084,0.0,6.411872305076533e-13,4,61.69216590933502
pscad,155,0.2,5000.0,40.0,inf,28.457188887783897,0.0,2.1102397855740646e-12,4,63.83633706718683
pscad,156,0.2,5000.0,inf,20.0,75.0,0.3994920352279951,5.890336353238201e-12,24,62.80515110120177
pscad,157,0.2,5000.0,inf,30.0,52.78822193807614,0.0,1.009871273334506e-11,3,57.22735798917711
pscad,158,0.2,5000.0,inf,40.0,49.23681649330541,0.0,3.0936428892671435e-12,4,62.313898000866175
pscad,159,0.2,5000.0,inf,inf,62.68021823418118,0.0,1.5262412473262211e-12,3,53.844750160351396
pscad,160,0.3,100.0,20.0,20.0,10.765881620162583,0.0,4.056135665210492e-11,3,55.750356055796146
pscad,161,0.3,100.0,20.0,30.0,7.77844769652116,0.5155802458969134,5.493023533173691e-17,8,62.653078930452466
pscad,162,0.3,100.0,20.0,40.0,2.1317315469151317,0.137586302882994,7.435591590526378e-18,6,57.811675826087594
pscad,163,0.3,100.0,20.0,inf,2.0310285476871455,0.0,7.719960867060702e-09,3,58.2087729126215
pscad,164,0.3,100.0,30.0,20.0,1.0346291056828605,0.13449583755284777,2.0670763122122805e-17,6,61.56188785098493
pscad,165,0.3,100.0,30.0,30.0,3.6560057104558603,0.1560751510587295,1.7203559036689338e-17,6,55.76005997136235
pscad,166,0.3,100.0,30.0,40.0,0.041040845995469574,0.03055303048337521,4.8324562796524303e-17,6,61.37720984406769
pscad,167,0.3,100.0,30.0,inf,1.9954055234081558,0.0,4.092853690717061e-10,3,59.308598982170224
pscad,168,0.3,100.0,40.0,20.0,11.956061644759023,0.19058581752916837,1.957164296638502e-17,6,58.36150492541492
pscad,169,0.3,100.0,40.0,30.0,1.4846459525766724,0.0,1.5709946684433116e-10,3,58.2149310503155
pscad,170,0.3,100.0,40.0,40.0,1.0922419029420853,0.030074762087409113,4.895810770925644e-17,6,60.39897399023175
pscad,171,0.3,100.0,40.0,inf,0.8495437539756309,0.05176751813044689,2.730934283882711e-17,6,60.452501056715846
pscad,172,0.3,100.0,inf,20.0,1.4051284269128903,0.8238625475506041,5.363772686713095e-17,7,72.4062139634043
pscad,173,0.3,100.0,inf,30.0,2.791790152612976,0.46594474046972323,3.774410719825103e-17,8,64.285843167454
pscad,174,0.3,100.0,inf,40.0,0.1771532396613688,0.083707989089433,5.404528622353504e-17,6,66.02316303178668
pscad,175,0.3,100.0,inf,inf,0.10286445471522725,0.10150092069770267,1.4106477427612723e-17,6,60.58738590218127
pscad,176,0.3,500.0,20.0,20.0,1.5508948827931783,1.1387538640995558,6.005446648299799e-20,6,61.131364898756146
pscad,177,0.3,500.0,20.0,30.0,83.33333333333334,0.18272984700302003,3.1537610496775794e-11,3,63.495375914499164
pscad,178,0.3,500.0,20.0,40.0,42.32773714489243,0.4525939080583612,1.5648633298461572e-20,6,64.96114190667868
pscad,179,0.3,500.0,20.0,inf,32.605714678248916,0.03784973405273604,3.532691813242536e-20,5,57.286618975922465
pscad,180,0.3,500.0,30.0,20.0,14.559715871020025,1.1342553048913486,4.860872642983546e-20,6,61.961159110069275
pscad,181,0.3,500.0,30.0,30.0,16.714355945790036,0.6046889167307995,1.8782343146350508e-20,6,65.01545011997223
pscad,182,0.3,500.0,30.0,40.0,12.542818048476827,0.10015478877039641,2.1224355017001798e-20,5,57.85153806209564
pscad,183,0.3,500.0,30.0,inf,23.675375851215282,0.035054250438884084,9.404718281364132e-21,5,61.78024807013571
pscad,184,0.3,500.0,40.0,20.0,41.77320080490118,0.46341386478115965,1.419038472897019e-20,6,58.97285486571491
pscad,185,0.3,500.0,40.0,30.0,1.2767719634168377,0.384012507379316,4.986543517269668e-19,5,58.12774901278317
pscad,186,0.3,500.0,40.0,40.0,0.7190035407394861,0.15698143299031245,5.807804002680383e-20,5,63.04976204410195
pscad,187,0.3,500.0,40.0,inf,4.527862521103691,0.2296555593593439,1.543432904491712e-19,5,68.57766094617546
pscad,188,0.3,500.0,inf,20.0,20.155151701528254,1.164830490232339,3.574310193350113e-20,6,61.16349692456424
pscad,189,0.3,500.0,inf,30.0,5.274144025507133,0.030652047224941727,2.264695286748555e-20,5,65.09298598393798
pscad,190,0.3,500.0,inf,40.0,10.4899150301536,0.134281582486949,4.144435049831376e-20,5,56.55836616642773
pscad,191,0.3,500.0,inf,inf,1.9069850259739174,0.11483687175100385,2.3035757895166588e-20,5,61.180951073765755
pscad,192,0.3,1000.0,20.0,20.0,66.31319768761207,0.37600738332447464,5.301812451095762e-19,10,77.9311079531908
pscad,193,0.3,1000.0,20.0,30.0,8.333369461273888,1.1242938830868752,4.60808274643968e-19,10,91.79741400294006
pscad,194,0.3,1000.0,20.0,40.0,44.161006263297715,0.0317615437284303,1.0762024514079811e-19,7,60.599016956985
pscad,195,0.3,1000.0,20.0,inf,53.90037136653381,0.10835587478132994,8.081148637555302e-19,7,62.760182190686464
pscad,196,0.3,1000.0,30.0,20.0,16.8458158357415,0.1620691003565639,5.917016050606275e-19,8,58.48236591555178
pscad,197,0.3,1000.0,30.0,30.0,14.540583736434929,0.14209637615574594,4.626505602331321e-19,8,60.885892948135734
pscad,198,0.3,1000.0,30.0,40.0,6.909752087355798,0.3837446125577003,4.705113374637389e-19,9,69.00964700616896
pscad,199,0.3,1000.0,30.0,inf,14.094213520273126,0.4727366046273005,1.7598898711122154e-19,10,70.04832406528294
pscad,200,0.3,1000.0,40.0,20.0,83.33333333333334,0.21960315985071474,7.270398008313282e-13,3,61.13536492921412
pscad,201,0.3,1000.0,40.0,30.0,7.606226366572821,0.2912412864398334,4.779815231655386e-19,9,65.03520696423948
pscad,202,0.3,1000.0,40.0,40.0,7.946420950646275,0.14118845403976366,8.369294508744176e-19,8,56.37296196073294
pscad,203,0.3,1000.0,40.0,inf,8.048329071184062,0.10095341908316868,4.2932567808496953e-19,8,59.74188703112304
pscad,204,0.3,1000.0,inf,20.0,165.55616353507196,0.2338188159458582,2.0000265931992012e-19,11,62.0565339922905
pscad,205,0.3,1000.0,inf,30.0,42.82027915943071,0.14253976864182505,2.9945781549912577e-19,9,60.73656119406223
pscad,206,0.3,1000.0,inf,40.0,13.554432408353895,0.21033499922805277,2.6404511904531617e-19,9,66.03326392360032
pscad,207,0.3,1000.0,inf,inf,8.936333411734738,0.16283023549549397,1.3657874987221056e-19,9,59.30954986251891
pscad,208,0.3,2000.0,20.0,20.0,83.33333333333334,0.7617445117233274,3.207598772961596e-12,6,59.540845919400454
pscad,209,0.3,2000.0,20.0,30.0,72.83315533242849,1.2221488701387557,8.958518424278764e-19,25,60.80716196447611
pscad,210,0.3,2000.0,20.0,40.0,78.35570332660036,0.11203244843836728,1.6662510651898546e-19,9,55.68871786817908
pscad,211,0.3,2000.0,20.0,inf,216.66666666666663,2.7521509874462935,1.8682828172493865e-11,5,58.2357922103256
pscad,212,0.3,2000.0,30.0,20.0,13.690086437040634,2.14259717142113,4.778190190797792e-19,20,58.61560394987464
pscad,213,0.3,2000.0,30.0,30.0,162.38242733498652,0.5640496715840527,7.45469558797446e-19,39,64.8262919858098
pscad,214,0.3,2000.0,30.0,40.0,47.86528934040244,0.5472988298760469,7.68003884687429e-19,20,63.66154318675399
pscad,215,0.3,2000.0,30.0,inf,27.071153530738794,0.0746654442348472,6.879037099964749e-19,10,55.88619480840862
pscad,216,0.3,2000.0,40.0,20.0,83.33333333333334,0.2804624439622671,2.5826774101650697e-14,5,64.28766087628901
pscad,217,0.3,2000.0,40.0,30.0,42.3363568736499,0.9747111637121406,4.611687464923001e-19,21,65.80046098679304
pscad,218,0.3,2000.0,40.0,40.0,49.46206609189404,0.4457009876799475,6.488578204814466e-19,20,62.603511149063706
pscad,219,0.3,2000.0,40.0,inf,19.668708781056697,0.17634553073537518,5.824296008568265e-19,15,68.05571913719177
pscad,220,0.3,2000.0,inf,20.0,59.10905775481362,0.7660787619185839,5.354426259460458e-19,11,61.770803993567824
pscad,221,0.3,2000.0,inf,30.0,45.63710807488233,0.6434291938481692,7.849025018626758e-19,20,71.47770095616579
pscad,222,0.3,2000.0,inf,40.0,50.957895287483275,0.21264643632956676,4.713584918148353e-19,19,77.32447213493288
pscad,223,0.3,2000.0,inf,inf,32.77541545526007,0.32519904310453285,9.109894054883878e-19,17,66.38873997144401
pscad,224,0.3,5000.0,20.0,20.0,57.693187397056924,0.8546413334158387,2.1037144394534482e-19,10,66.99124397709966
pscad,225,0.3,5000.0,20.0,30.0,111.43915100524863,2.1694316267774227,1.2627153617549185e-11,33,78.73129309155047
pscad,226,0.3,5000.0,20.0,40.0,66.97479980501234,0.0,5.194327814220048e-11,4,66.81035296060145
pscad,227,0.3,5000.0,20.0,inf,111.30545955520132,2.0749137769842854,1.9161631682227087e-11,25,75.19140909425914
pscad,228,0.3,5000.0,30.0,20.0,11.166608068335158,0.0,7.11486060409303e-13,4,76.33508718572557
pscad,229,0.3,5000.0,30.0,30.0,8.036935990460996,0.0,3.901010028016902e-12,5,77.76114600710571
pscad,230,0.3,5000.0,30.0,40.0,10.50479698393588,0.0,1.2490416685179385e-13,4,78.70109914802015
pscad,231,0.3,5000.0,30.0,inf,41.003390533538244,0.0,2.4563972637289807e-12,3,83.25023390352726
pscad,232,0.3,5000.0,40.0,20.0,109.09761112723976,0.4620995458605284,1.9554677939670478e-12,68,128.27229499816895
pscad,233,0.3,5000.0,40.0,30.0,27.84147547390738,0.0,7.764405276856405e-12,3,96.05352696962655
pscad,234,0.3,5000.0,40.0,40.0,12.344342515329139,0.0,1.9821250064812785e-12,5,88.46394997090101
pscad,235,0.3,5000.0,40.0,inf,19.322461130724836,0.0,2.228055474404801e-12,3,79.8712179530412
pscad,236,0.3,5000.0,inf,20.0,83.33333333333334,1.4742858422818426,1.120887985497977e-11,103,127.13458389043808
pscad,237,0.3,5000.0,inf,30.0,8.723558664619418,0.0,7.444416122353552e-14,3,82.27402297779918
pscad,238,0.3,5000.0,inf,40.0,20.69663418622947,0.0,1.9219171167486802e-12,4,110.27318006381392
pscad,239,0.3,5000.0,inf,inf,22.339834618071414,0.0,1.4056694469398216e-12,4,115.30302581377327
pscad,240,0.4,100.0,20.0,20.0,14.065764985767085,1.1919314138499573,3.647749675347201e-17,7,124.63913508690894
pscad,241,0.4,100.0,20.0,30.0,0.15690501257618894,0.39238484565953513,2.8690178629810615e-17,8,101.86768788844347
pscad,242,0.4,100.0,20.0,40.0,5.168716936327977,0.0,2.8340569809894948e-09,5,70.21245197393
pscad,243,0.4,100.0,20.0,inf,0.64917651731973,0.0,2.4931651210961787e-09,4,78.66562204435468
pscad,244,0.4,100.0,30.0,20.0,0.5136639194529974,0.8175054899580658,5.0068172719552207e-17,7,80.73825482279062
pscad,245,0.4,100.0,30.0,30.0,1.7791606215304678,0.024933409759057668,5.0951857365902643e-17,6,90.8086309209466
pscad,246,0.4,100.0,30.0,40.0,1.451396246418421,0.0,1.6718708021493312e-10,5,85.41527902707458
pscad,247,0.4,100.0,30.0,inf,1.5802408802084582,0.07225828870738837,3.807134603100966e-17,6,106.49346699938178
pscad,248,0.4,100.0,40.0,20.0,5.495393297680715,0.42437191421608134,5.3973177018490255e-17,8,103.4410810098052
pscad,249,0.4,100.0,40.0,30.0,0.03302121655548995,0.2733190232172831,1.9855624057802626e-17,6,95.56994610466063
pscad,250,0.4,100.0,40.0,40.0,1.9270904901063368,0.16788828527872113,1.8044180752391186e-17,6,105.36330798640847
pscad,251,0.4,100.0,40.0,inf,0.554982575549659,0.08063159680376941,2.0646027368100692e-17,6,93.50123489275575
pscad,252,0.4,100.0,inf,20.0,8.292441449166922,0.0,1.2087756478344854e-08,4,65.14869094826281
pscad,253,0.4,100.0,inf,30.0,2.198996118882912,0.3932536209196229,3.189738510844965e-17,6,86.85096190311015
pscad,254,0.4,100.0,inf,40.0,1.076986961025761,0.13921837630664413,2.1414506922369578e-18,6,79.23728111200035
pscad,255,0.4,100.0,inf,inf,0.2118049650963738,0.18005465038491764,1.294572909778188e-17,6,84.07029998488724
pscad,256,0.4,500.0,20.0,20.0,8.99634602291524,0.7064984013568392,3.1802056778674305e-20,6,78.75353004783392
pscad,257,0.4,500.0,20.0,30.0,21.309449108644543,0.7766458568035887,2.698591604822874e-20,6,80.94331505708396
pscad,258,0.4,500.0,20.0,40.0,8.619622821066208,1.1026356694987043,8.980218580908358e-20,6,67.57824495434761
pscad,259,0.4,500.0,20.0,inf,38.43719858701031,0.517037458338234,2.449993797585929e-20,6,98.00440398976207
pscad,260,0.4,500.0,30.0,20.0,15.58753672957294,0.009768663106706299,3.278746313545969e-20,5,88.54295499622822
pscad,261,0.4,500.0,30.0,30.0,7.525765193818243,0.3701368876337369,5.715849447331957e-19,5,70.95640292391181
pscad,262,0.4,500.0,30.0,40.0,0.013385831091713984,0.06471163804076241,7.977798614836748e-21,5,66.76304200664163
pscad,263,0.4,500.0,30.0,inf,4.655036187356936,0.46470016704828365,1.4861960322499415e-20,6,85.17171605490148
pscad,264,0.4,500.0,40.0,20.0,80.26046540376267,1.0864839750051032,1.748940562587073e-19,6,89.89640208892524
pscad,265,0.4,500.0,40.0,30.0,19.87873889553579,0.1562851828361545,1.0343690784158697e-19,5,63.18011996336281
pscad,266,0.4,500.0,40.0,40.0,1.9823723609457555,0.17450180406434584,1.0985397907710828e-19,5,69.26052598282695
pscad,267,0.4,500.0,40.0,inf,0.6870607282149499,0.34453661352184783,5.283245999823242e-19,5,74.14524885825813
pscad,268,0.4,500.0,inf,20.0,20.81677091176394,0.6720261153648153,3.494292366760509e-20,6,73.57566291466355
pscad,269,0.4,500.0,inf,30.0,6.496576674683161,0.19274171520398795,1.4849921757169874e-19,5,71.32404809817672
pscad,270,0.4,500.0,inf,40.0,8.087896313534584,0.31732137019421314,3.9934731344985664e-19,5,80.49440500326455
pscad,271,0.4,500.0,inf,inf,0.5414839086556322,0.1856891019626005,1.2840919764355754e-19,5,103.28025394119322
pscad,272,0.4,1000.0,20.0,20.0,104.30050556307063,2.138781714056722,8.658811517757879e-19,13,89.35312111862004
pscad,273,0.4,1000.0,20.0,30.0,129.74895046772295,0.9933228303984947,2.1192057665878245e-19,13,82.22982101142406
pscad,274,0.4,1000.0,20.0,40.0,33.37194295818614,0.15090092073824052,6.013966504559751e-19,8,75.14757197350264
pscad,275,0.4,1000.0,20.0,inf,137.49999999999997,0.5502642205059829,3.4928472018808445e-11,7,74.34772187843919
pscad,276,0.4,1000.0,30.0,20.0,17.752979842699535,0.4825740931009591,6.558210997790381e-19,10,73.64928093738854
pscad,277,0.4,1000.0,30.0,30.0,16.44102971101466,0.10199867429294045,4.806073410463537e-19,8,75.12997114099562
pscad,278,0.4,1000.0,30.0,40.0,6.325674855836987,0.36397281980590607,2.452541549804921e-19,10,73.58225504867733
pscad,279,0.4,1000.0,30.0,inf,18.498552850653894,0.5591099605266436,9.036413008669347e-19,10,79.5244611799717
pscad,280,0.4,1000.0,40.0,20.0,43.80767586185458,0.8947419774633432,8.463082139082446e-19,11,104.10720203071833
pscad,281,0.4,1000.0,40.0,30.0,7.420381402036367,0.24809168138734777,4.900298913734961e-19,9,76.34487003087997
pscad,282,0.4,1000.0,40.0,40.0,7.018661135153579,0.377239248628257,2.703280123314796e-19,10,68.2178980205208
pscad,283,0.4,1000.0,40.0,inf,16.355354189204487,0.3363322051917521,3.0335107033179496e-19,10,61.848543118685484
pscad,284,0.4,1000.0,inf,20.0,16.99676181765666,0.5968763638420456,1.5771114167424773e-19,11,58.51369700394571
pscad,285,0.4,1000.0,inf,30.0,11.729749813931463,0.2726367335320333,1.683436652103487e-19,10,70.32372988760471
pscad,286,0.4,1000.0,inf,40.0,9.447869155177674,0.1332616792290537,2.5512376709206637e-19,9,75.0065608881414
pscad,287,0.4,1000.0,inf,inf,4.9049773839124065,0.22526905708493813,6.322244735164867e-19,9,68.72051605023444
pscad,288,0.4,2000.0,20.0,20.0,60.597936979674664,1.2089563604510887,8.780460937321209e-19,34,73.07521998882294
pscad,289,0.4,2000.0,20.0,30.0,69.23754878100061,1.801347862435091,9.677779669389985e-19,14,74.40059189684689
pscad,290,0.4,2000.0,20.0,40.0,137.49999999999997,0.12889671200400699,1.1535467773433558e-12,3,68.90197796747088
pscad,291,0.4,2000.0,20.0,inf,6.542409404207416,0.3211372333992813,8.460763628099734e-19,17,78.57369398698211
pscad,292,0.4,2000.0,30.0,20.0,16.171544082744333,0.7447909345142193,4.264555943405857e-19,17,75.67020319402218
pscad,293,0.4,2000.0,30.0,30.0,76.05653262307044,1.2079293662336112,6.545971419920897e-19,37,84.05083511024714
pscad,294,0.4,2000.0,30.0,40.0,88.49300476092114,1.1614848101670419,7.041411081864457e-19,40,65.98984892480075
pscad,295,0.4,2000.0,30.0,inf,58.40614439326574,1.0411757831017439,6.291914107288082e-19,32,68.47513187676668
pscad,296,0.4,2000.0,40.0,20.0,137.49999999999997,2.144093132276282,6.82032180508204e-12,10,51.9768251106143
pscad,297,0.4,2000.0,40.0,30.0,12.573318958035996,0.16104776438018006,5.614387321282199e-19,18,62.378715025261045
pscad,298,0.4,2000.0,40.0,40.0,43.21514153675523,0.5572904802293465,9.312645723399219e-19,26,72.74823798798025
pscad,299,0.4,2000.0,40.0,inf,17.2323958640401,0.43044420743722184,5.669930462777249e-19,21,74.22972610220313
pscad,300,0.4,2000.0,inf,20.0,87.5,0.05751330934718908,7.576848430405949e-13,6,60.79318607226014
pscad,301,0.4,2000.0,inf,30.0,14.994218000525347,0.34720168222778514,3.9750474843903787e-19,16,61.87756801955402
pscad,302,0.4,2000.0,inf,40.0,12.242379095921864,0.2631566934014245,5.967502979308604e-19,19,86.37430192902684
pscad,303,0.4,2000.0,inf,inf,22.93669279158955,0.3890601852154873,4.981734990339766e-19,22,114.21378282830119
pscad,304,0.4,5000.0,20.0,20.0,87.5,2.0,1.623979151118341e-11,1,402.5037258397788
pscad,305,0.4,5000.0,20.0,30.0,34.36350464533308,1.6678462694841256,9.501646329878714e-19,12,59.983314014971256
pscad,306,0.4,5000.0,20.0,40.0,23.308914867308708,0.0,1.836763053499361e-11,3,57.82800097949803
pscad,307,0.4,5000.0,20.0,inf,87.5,2.2379130601582435,7.771231346301979e-13,4,59.6134290099144
pscad,308,0.4,5000.0,30.0,20.0,87.5,0.0,1.539718434144625e-11,1,56.6619411110878
pscad,309,0.4,5000.0,30.0,30.0,3.3877695464603756,0.0,2.450196877320346e-12,6,67.73216696456075
pscad,310,0.4,5000.0,30.0,40.0,24.028607279666936,0.0,3.825226956484961e-12,6,61.44761806353927
pscad,311,0.4,5000.0,30.0,inf,27.86718927587499,0.0,3.695269033810499e-13,3,55.985199054703116
pscad,312,0.4,5000.0,40.0,20.0,78.39403197210359,0.0,1.7522076871549266e-11,2,62.11688811890781
pscad,313,0.4,5000.0,40.0,30.0,38.31204576310141,0.0,2.2245256641211396e-14,3,58.75423410907388
pscad,314,0.4,5000.0,40.0,40.0,4.3238006274903675,0.0,1.5965449661752808e-12,4,57.982095051556826
pscad,315,0.4,5000.0,40.0,inf,7.253400720066277,0.0,1.1675718891462606e-12,6,58.18081903271377
pscad,316,0.4,5000.0,inf,20.0,137.49999999999997,0.0,5.0972527887265436e-14,1,56.650938000530005
pscad,317,0.4,5000.0,inf,30.0,12.452428468324685,0.0,8.760420094783309e-12,5,54.107881151139736
pscad,318,0.4,5000.0,inf,40.0,7.602212054820228,0.0,7.203239027088498e-13,4,63.81417205557227
pscad,319,0.4,5000.0,inf,inf,1.251484970260605,0.0,1.421990764044786e-12,4,54.38722716644406
pscad,320,0.5,100.0,20.0,20.0,12.9573628507901,0.0,4.553684560472226e-09,4,62.0692519005388
pscad,321,0.5,100.0,20.0,30.0,1.1162286736925653,0.0,2.2265801878590516e-09,4,61.64813111536205
pscad,322,0.5,100.0,20.0,40.0,5.2604016088528045,0.6967460391661717,5.1643701509052293e-17,7,69.61201597005129
pscad,323,0.5,100.0,20.0,inf,1.0194513971654828,0.6376509158562271,5.253715440805427e-17,7,71.07748091220856
