dataset,cell,alpha,Rx,snrV,snrI,n_trials,loc_mean_pct,loc_p95_pct,Rx_mean_pct,Rx_p95_pct
emtp,401,0.6,100.0,20.0,30.0,1,6.375802864390268,6.375802864390268,7.380284524123183,7.380284524123183
emtp,402,0.6,100.0,20.0,40.0,1,6.322771065999045,6.322771065999045,7.5225119002117955,7.5225119002117955
emtp,403,0.6,100.0,20.0,inf,1,6.505476391221418,6.505476391221418,7.4553032423532954,7.4553032423532954
emtp,404,0.6,100.0,30.0,20.0,1,6.571637845417996,6.571637845417996,7.2611181568959315,7.2611181568959315
emtp,405,0.6,100.0,30.0,30.0,1,9.744403830651173,9.744403830651173,7.497874822378606,7.497874822378606
emtp,406,0.6,100.0,30.0,40.0,1,11.359477142507755,11.359477142507755,7.447855426432043,7.447855426432043
emtp,407,0.6,100.0,30.0,inf,1,8.106705548525607,8.106705548525607,7.452964830377567,7.452964830377567
emtp,408,0.6,100.0,40.0,20.0,1,6.3543506630823945,6.3543506630823945,7.399334074259186,7.399334074259186
emtp,409,0.6,100.0,40.0,30.0,1,8.13078229029283,8.13078229029283,7.413489070514502,7.413489070514502
emtp,410,0.6,100.0,40.0,40.0,1,9.726844175844963,9.726844175844963,7.499669814418468,7.499669814418468
emtp,411,0.6,100.0,40.0,inf,1,9.741174161725523,9.741174161725523,7.512097911881553,7.512097911881553
emtp,412,0.6,100.0,inf,20.0,1,8.21783571607863,8.21783571607863,7.420703167440763,7.420703167440763
emtp,413,0.6,100.0,inf,30.0,1,8.105111227847942,8.105111227847942,7.539867838738473,7.539867838738473
emtp,414,0.6,100.0,inf,40.0,1,9.70728109384117,9.70728109384117,7.503937249798141,7.503937249798141
emtp,415,0.6,100.0,inf,inf,1,11.172301038102537,11.172301038102537,7.509395137493641,7.509395137493641
emtp,416,0.6,500.0,20.0,20.0,1,4.321846551913311,4.321846551913311,1.1316744732709936,1.1316744732709936
emtp,417,0.6,500.0,20.0,30.0,1,11.384041018547304,11.384041018547304,1.0158425865948062,1.0158425865948062
emtp,418,0.6,500.0,20.0,40.0,1,27.356964887734527,27.356964887734527,0.7469899054699454,0.7469899054699454
emtp,419,0.6,500.0,20.0,inf,1,3.9538936027811817,3.9538936027811817,1.0346120551240006,1.0346120551240006
emtp,420,0.6,500.0,30.0,20.0,1,17.85008262602174,17.85008262602174,1.1390136284458094,1.1390136284458094
emtp,421,0.6,500.0,30.0,30.0,1,12.890557510012373,12.890557510012373,0.8965343516706981,0.8965343516706981
emtp,422,0.6,500.0,30.0,40.0,1,0.5868949668754546,0.5868949668754546,1.0815010344588472,1.0815010344588472
emtp,423,0.6,500.0,30.0,inf,1,6.256349676778425,6.256349676778425,0.8534018902147296,0.8534018902147296
emtp,424,0.6,500.0,40.0,20.0,1,54.668489703396794,54.668489703396794,1.2205545638488728,1.2205545638488728
emtp,425,0.6,500.0,40.0,30.0,1,10.658351914158315,10.658351914158315,0.9361747833963932,0.9361747833963932
emtp,426,0.6,500.0,40.0,40.0,1,5.502997842466754,5.502997842466754,0.9647804398708786,0.9647804398708786
emtp,427,0.6,500.0,40.0,inf,1,0.4823334688472958,0.4823334688472958,0.9454229435829007,0.9454229435829007
emtp,428,0.6,500.0,inf,20.0,1,12.234330455037727,12.234330455037727,0.905953827837493,0.905953827837493
emtp,429,0.6,500.0,inf,30.0,1,6.406311145507252,6.406311145507252,0.9315329943090888,0.9315329943090888
emtp,430,0.6,500.0,inf,40.0,1,2.9745991760653885,2.9745991760653885,0.9884794702250475,0.9884794702250475
emtp,431,0.6,500.0,inf,inf,1,2.772728611287782,2.772728611287782,0.9581309927833445,0.9581309927833445
emtp,432,0.6,1000.0,20.0,20.0,1,66.65,66.65,11.361544009785918,11.361544009785918
emtp,433,0.6,1000.0,20.0,30.0,1,99.98333333333333,99.98333333333333,11.112345965636269,11.112345965636269
emtp,434,0.6,1000.0,20.0,40.0,1,99.98333333333333,99.98333333333333,11.201785727071536,11.201785727071536
emtp,435,0.6,1000.0,20.0,inf,1,99.98333333333333,99.98333333333333,11.108890928475432,11.108890928475432
emtp,436,0.6,1000.0,30.0,20.0,1,99.98333333333333,99.98333333333333,11.209150604911656,11.209150604911656
emtp,437,0.6,1000.0,30.0,30.0,1,99.98333333333333,99.98333333333333,11.100150890882503,11.100150890882503
emtp,438,0.6,1000.0,30.0,40.0,1,99.98333333333333,99.98333333333333,11.119654763233893,11.119654763233893
emtp,439,0.6,1000.0,30.0,inf,1,99.98333333333333,99.98333333333333,11.097971053153435,11.097971053153435
emtp,440,0.6,1000.0,40.0,20.0,1,99.98333333333333,99.98333333333333,11.092169447619051,11.092169447619051
emtp,441,0.6,1000.0,40.0,30.0,1,99.98333333333333,99.98333333333333,11.008141126009594,11.008141126009594
emtp,442,0.6,1000.0,40.0,40.0,1,99.98333333333333,99.98333333333333,11.054199718543147,11.054199718543147
emtp,443,0.6,1000.0,40.0,inf,1,99.98333333333333,99.98333333333333,11.096644873276365,11.096644873276365
emtp,444,0.6,1000.0,inf,20.0,1,18.729412132855618,18.729412132855618,12.281817681369649,12.281817681369649
emtp,445,0.6,1000.0,inf,30.0,1,99.98333333333333,99.98333333333333,11.120942050392102,11.120942050392102
emtp,446,0.6,1000.0,inf,40.0,1,99.98333333333333,99.98333333333333,11.083331720352929,11.083331720352929
emtp,447,0.6,1000.0,inf,inf,1,11.923049476262419,11.923049476262419,12.064708732039525,12.064708732039525
emtp,448,0.6,2000.0,20.0,20.0,1,99.98333333333333,99.98333333333333,1.0687240984941355,1.0687240984941355
emtp,449,0.6,2000.0,20.0,30.0,1,66.65,66.65,1.0115201914209933,1.0115201914209933
emtp,450,0.6,2000.0,20.0,40.0,1,51.21158415606723,51.21158415606723,1.028051717315884,1.028051717315884
emtp,451,0.6,2000.0,20.0,inf,1,66.65,66.65,1.212216763904769,1.212216763904769
emtp,452,0.6,2000.0,30.0,20.0,1,14.917374367419635,14.917374367419635,0.9594357881459246,0.9594357881459246
emtp,453,0.6,2000.0,30.0,30.0,1,21.713039046114307,21.713039046114307,0.9462736813117317,0.9462736813117317
emtp,454,0.6,2000.0,30.0,40.0,1,30.104376064081837,30.104376064081837,0.8561318863149836,0.8561318863149836
emtp,455,0.6,2000.0,30.0,inf,1,16.253833008643955,16.253833008643955,1.040997673823324,1.040997673823324
emtp,456,0.6,2000.0,40.0,20.0,1,66.65,66.65,1.1257038689886258,1.1257038689886258
emtp,457,0.6,2000.0,40.0,30.0,1,19.854130399834006,19.854130399834006,0.9282303391211257,0.9282303391211257
emtp,458,0.6,2000.0,40.0,40.0,1,21.307875675884585,21.307875675884585,0.9641526967527284,0.9641526967527284
emtp,459,0.6,2000.0,40.0,inf,1,12.804122208451915,12.804122208451915,0.9929544750548758,0.9929544750548758
emtp,460,0.6,2000.0,inf,20.0,1,59.80086215838243,59.80086215838243,1.064623301846268,1.064623301846268
emtp,461,0.6,2000.0,inf,30.0,1,23.402473560180606,23.402473560180606,0.9214752016902708,0.9214752016902708
emtp,462,0.6,2000.0,inf,40.0,1,14.936469367849353,14.936469367849353,0.9635101111837685,0.9635101111837685
emtp,463,0.6,2000.0,inf,inf,1,16.47647347151569,16.47647347151569,0.9704642785225588,0.9704642785225588
emtp,464,0.6,5000.0,20.0,20.0,1,99.98333333333333,99.98333333333333,4.376673272353583,4.376673272353583
emtp,465,0.6,5000.0,20.0,30.0,1,99.98333333333333,99.98333333333333,4.6918280067187155,4.6918280067187155
emtp,466,0.6,5000.0,20.0,40.0,1,99.98333333333333,99.98333333333333,4.668857010544088,4.668857010544088
emtp,467,0.6,5000.0,20.0,inf,1,99.98333333333333,99.98333333333333,4.472400714914129,4.472400714914129
emtp,468,0.6,5000.0,30.0,20.0,1,99.98333333333333,99.98333333333333,4.3709196134393276,4.3709196134393276
emtp,469,0.6,5000.0,30.0,30.0,1,99.98333333333333,99.98333333333333,4.795905321164719,4.795905321164719
emtp,470,0.6,5000.0,30.0,40.0,1,99.98333333333333,99.98333333333333,4.864944909016795,4.864944909016795
emtp,471,0.6,5000.0,30.0,inf,1,99.98333333333333,99.98333333333333,4.717902889172674,4.717902889172674
emtp,472,0.6,5000.0,40.0,20.0,1,99.98333333333333,99.98333333333333,4.824033760618459,4.824033760618459
emtp,473,0.6,5000.0,40.0,30.0,1,99.98333333333333,99.98333333333333,4.867209192460705,4.867209192460705
emtp,474,0.6,5000.0,40.0,40.0,1,99.98333333333333,99.98333333333333,4.853636596907945,4.853636596907945
emtp,475,0.6,5000.0,40.0,inf,1,99.98333333333333,99.98333333333333,4.86977844525416,4.86977844525416
emtp,476,0.6,5000.0,inf,20.0,1,99.98333333333333,99.98333333333333,4.781006488973908,4.781006488973908
emtp,477,0.6,5000.0,inf,30.0,1,99.98333333333333,99.98333333333333,4.7805681466247005,4.7805681466247005
emtp,478,0.6,5000.0,inf,40.0,1,99.98333333333333,99.98333333333333,4.895005734356473,4.895005734356473
emtp,479,0.6,5000.0,inf,inf,1,99.98333333333333,99.98333333333333,4.849488383623811,4.849488383623811
emtp,480,0.7,100.0,20.0,20.0,1,4.2972086748148834,4.2972086748148834,7.436321468624271,7.436321468624271
emtp,481,0.7,100.0,20.0,30.0,1,7.040868945192973,7.040868945192973,7.346979238478993,7.346979238478993
emtp,482,0.7,100.0,20.0,40.0,1,11.450669920941206,11.450669920941206,7.482252947046631,7.482252947046631
emtp,483,0.7,100.0,20.0,inf,1,17.30714809250673,17.30714809250673,7.508728132483397,7.508728132483397
emtp,484,0.7,100.0,30.0,20.0,1,4.223984932965132,4.223984932965132,7.497643201766764,7.497643201766764
emtp,485,0.7,100.0,30.0,30.0,1,7.206672669061705,7.206672669061705,7.379241576975844,7.379241576975844
emtp,486,0.7,100.0,30.0,40.0,1,8.640766843065173,8.640766843065173,7.468122093133204,7.468122093133204
emtp,487,0.7,100.0,30.0,inf,1,8.46261516925013,8.46261516925013,7.471005735521614,7.471005735521614
emtp,488,0.7,100.0,40.0,20.0,1,4.243511591536813,4.243511591536813,7.575241577527038,7.575241577527038
emtp,489,0.7,100.0,40.0,30.0,1,7.070676326318906,7.070676326318906,7.532756547020483,7.532756547020483
emtp,490,0.7,100.0,40.0,40.0,1,8.462238477314184,8.462238477314184,7.50820799390631,7.50820799390631
emtp,491,0.7,100.0,40.0,inf,1,8.459481674235255,8.459481674235255,7.516455274383147,7.516455274383147
emtp,492,0.7,100.0,inf,20.0,1,9.882289437628827,9.882289437628827,7.486545298683723,7.486545298683723
emtp,493,0.7,100.0,inf,30.0,1,8.535051170581827,8.535051170581827,7.51114582651634,7.51114582651634
emtp,494,0.7,100.0,inf,40.0,1,8.5806977610268,8.5806977610268,7.508442739726519,7.508442739726519
emtp,495,0.7,100.0,inf,inf,1,9.748456664988359,9.748456664988359,7.509720498886723,7.509720498886723
emtp,496,0.7,500.0,20.0,20.0,1,25.057788137915598,25.057788137915598,1.1959974945644263,1.1959974945644263
emtp,497,0.7,500.0,20.0,30.0,1,11.289315157328689,11.289315157328689,1.0977306563028606,1.0977306563028606
emtp,498,0.7,500.0,20.0,40.0,1,27.034310228712815,27.034310228712815,0.8782223318925844,0.8782223318925844
emtp,499,0.7,500.0,20.0,inf,1,21.253921414809103,21.253921414809103,0.8089031855768894,0.8089031855768894
emtp,500,0.7,500.0,30.0,20.0,1,34.94122311577911,34.94122311577911,0.93753841509847,0.93753841509847
emtp,501,0.7,500.0,30.0,30.0,1,0.2808189959316389,0.2808189959316389,0.9483000389294602,0.9483000389294602
emtp,502,0.7,500.0,30.0,40.0,1,11.22150365817679,11.22150365817679,0.9129727432978256,0.9129727432978256
emtp,503,0.7,500.0,30.0,inf,1,3.1732684845195664,3.1732684845195664,0.9176790237926411,0.9176790237926411
emtp,504,0.7,500.0,40.0,20.0,1,16.036006351791634,16.036006351791634,0.8970942056356648,0.8970942056356648
emtp,505,0.7,500.0,40.0,30.0,1,11.379135184540115,11.379135184540115,1.004499140166547,1.004499140166547
emtp,506,0.7,500.0,40.0,40.0,1,2.6473811984417357,2.6473811984417357,0.9592631748171015,0.9592631748171015
emtp,507,0.7,500.0,40.0,inf,1,4.055055099546893,4.055055099546893,0.9695220513641061,0.9695220513641061
emtp,508,0.7,500.0,inf,20.0,1,4.579907360407016,4.579907360407016,1.058048205599846,1.058048205599846
emtp,509,0.7,500.0,inf,30.0,1,7.417399917695332,7.417399917695332,0.9707760141332755,0.9707760141332755
emtp,510,0.7,500.0,inf,40.0,1,2.5264977150569905,2.5264977150569905,0.9536928819153558,0.9536928819153558
emtp,511,0.7,500.0,inf,inf,1,2.656208185511092,2.656208185511092,0.9589757139090125,0.9589757139090125
emtp,512,0.7,1000.0,20.0,20.0,1,99.98571428571428,99.98571428571428,11.225423128797285,11.225423128797285
emtp,513,0.7,1000.0,20.0,30.0,1,42.842857142857156,42.842857142857156,11.032300673388898,11.032300673388898
emtp,514,0.7,1000.0,20.0,40.0,1,42.842857142857156,42.842857142857156,11.062297559209412,11.062297559209412
emtp,515,0.7,1000.0,20.0,inf,1,99.98571428571428,99.98571428571428,11.196700220837863,11.196700220837863
emtp,516,0.7,1000.0,30.0,20.0,1,99.98571428571428,99.98571428571428,11.230162926399338,11.230162926399338
emtp,517,0.7,1000.0,30.0,30.0,1,99.98571428571428,99.98571428571428,11.128040576242357,11.128040576242357
emtp,518,0.7,1000.0,30.0,40.0,1,99.98571428571428,99.98571428571428,11.081938372929947,11.081938372929947
emtp,519,0.7,1000.0,30.0,inf,1,99.98571428571428,99.98571428571428,11.090175624174709,11.090175624174709
emtp,520,0.7,1000.0,40.0,20.0,1,2.289297833092492,2.289297833092492,12.340823556424812,12.340823556424812
emtp,521,0.7,1000.0,40.0,30.0,1,99.98571428571428,99.98571428571428,11.042721699548041,11.042721699548041
emtp,522,0.7,1000.0,40.0,40.0,1,99.98571428571428,99.98571428571428,11.085486781140423,11.085486781140423
emtp,523,0.7,1000.0,40.0,inf,1,99.98571428571428,99.98571428571428,11.083362074105809,11.083362074105809
emtp,524,0.7,1000.0,inf,20.0,1,99.98571428571428,99.98571428571428,11.0915065920458,11.0915065920458
emtp,525,0.7,1000.0,inf,30.0,1,99.98571428571428,99.98571428571428,11.035843522725463,11.035843522725463
emtp,526,0.7,1000.0,inf,40.0,1,99.98571428571428,99.98571428571428,11.083461103821355,11.083461103821355
emtp,527,0.7,1000.0,inf,inf,1,0.8648765367850356,0.8648765367850356,12.06392693031228,12.06392693031228
emtp,528,0.7,2000.0,20.0,20.0,1,34.229305117994905,34.229305117994905,0.9743632748268283,0.9743632748268283
emtp,529,0.7,2000.0,20.0,30.0,1,22.226948083555506,22.226948083555506,0.8548024687031557,0.8548024687031557
emtp,530,0.7,2000.0,20.0,40.0,1,43.97326604199258,43.97326604199258,1.0363780261287274,1.0363780261287274
emtp,531,0.7,2000.0,20.0,inf,1,42.20703181486279,42.20703181486279,0.7176087719017119,0.7176087719017119
emtp,532,0.7,2000.0,30.0,20.0,1,16.994710893902543,16.994710893902543,1.0293312228511469,1.0293312228511469
emtp,533,0.7,2000.0,30.0,30.0,1,17.206119699672993,17.206119699672993,0.9601857653784691,0.9601857653784691
emtp,534,0.7,2000.0,30.0,40.0,1,25.09063486988188,25.09063486988188,0.9879620205270158,0.9879620205270158
emtp,535,0.7,2000.0,30.0,inf,1,25.04426327815284,25.04426327815284,1.0085527820140896,1.0085527820140896
emtp,536,0.7,2000.0,40.0,20.0,1,36.734273155183416,36.734273155183416,0.9863714028620734,0.9863714028620734
emtp,537,0.7,2000.0,40.0,30.0,1,9.878378770560099,9.878378770560099,0.9613924240794063,0.9613924240794063
emtp,538,0.7,2000.0,40.0,40.0,1,14.272119032187248,14.272119032187248,0.9799950360735352,0.9799950360735352
emtp,539,0.7,2000.0,40.0,inf,1,11.60356388512575,11.60356388512575,0.9794193683572076,0.9794193683572076
emtp,540,0.7,2000.0,inf,20.0,1,10.3126427038638,10.3126427038638,0.9367630173053498,0.9367630173053498
emtp,541,0.7,2000.0,inf,30.0,1,8.726439092609413,8.726439092609413,1.0059502586113127,1.0059502586113127
emtp,542,0.7,2000.0,inf,40.0,1,5.4659604742651595,5.4659604742651595,0.9728159274303948,0.9728159274303948
emtp,543,0.7,2000.0,inf,inf,1,8.351657843793578,8.351657843793578,0.9657943261093465,0.9657943261093465
emtp,544,0.7,5000.0,20.0,20.0,1,99.98571428571428,99.98571428571428,4.972262825615854,4.972262825615854
emtp,545,0.7,5000.0,20.0,30.0,1,99.98571428571428,99.98571428571428,4.833918363610446,4.833918363610446
emtp,546,0.7,5000.0,20.0,40.0,1,99.98571428571428,99.98571428571428,4.735304675663119,4.735304675663119
emtp,547,0.7,5000.0,20.0,inf,1,99.98571428571428,99.98571428571428,4.529143123551548,4.529143123551548
emtp,548,0.7,5000.0,30.0,20.0,1,99.98571428571428,99.98571428571428,4.706903739399677,4.706903739399677
emtp,549,0.7,5000.0,30.0,30.0,1,99.98571428571428,99.98571428571428,4.945680399029807,4.945680399029807
emtp,550,0.7,5000.0,30.0,40.0,1,99.98571428571428,99.98571428571428,4.798118729107063,4.798118729107063
emtp,551,0.7,5000.0,30.0,inf,1,99.98571428571428,99.98571428571428,4.852116453673952,4.852116453673952
emtp,552,0.7,5000.0,40.0,20.0,1,99.98571428571428,99.98571428571428,4.517765553831614,4.517765553831614
emtp,553,0.7,5000.0,40.0,30.0,1,99.98571428571428,99.98571428571428,4.8718863875631175,4.8718863875631175
emtp,554,0.7,5000.0,40.0,40.0,1,99.98571428571428,99.98571428571428,4.852650761190216,4.852650761190216
emtp,555,0.7,5000.0,40.0,inf,1,99.98571428571428,99.98571428571428,4.8483864600008015,4.8483864600008015
emtp,556,0.7,5000.0,inf,20.0,1,99.98571428571428,99.98571428571428,5.197595048232524,5.197595048232524
emtp,557,0.7,5000.0,inf,30.0,1,99.98571428571428,99.98571428571428,4.9136956881622975,4.9136956881622975
emtp,558,0.7,5000.0,inf,40.0,1,99.98571428571428,99.98571428571428,4.8740585009011195,4.8740585009011195
emtp,559,0.7,5000.0,inf,inf,1,99.98571428571428,99.98571428571428,4.859215436641916,4.859215436641916
emtp,560,0.8,100.0,20.0,20.0,1,13.972305512840997,13.972305512840997,7.646577242009755,7.646577242009755
emtp,561,0.8,100.0,20.0,30.0,1,6.341586070030256,6.341586070030256,7.461178406561102,7.461178406561102
emtp,562,0.8,100.0,20.0,40.0,1,5.161028328816306,5.161028328816306,7.377076323434651,7.377076323434651
emtp,563,0.8,100.0,20.0,inf,1,12.714011093824,12.714011093824,7.703691478297899,7.703691478297899
emtp,564,0.8,100.0,30.0,20.0,1,3.915873074833265,3.915873074833265,7.4954791786359465,7.4954791786359465
emtp,565,0.8,100.0,30.0,30.0,1,6.441621556644017,6.441621556644017,7.495500295634101,7.495500295634101
emtp,566,0.8,100.0,30.0,40.0,1,7.693394862909014,7.693394862909014,7.507510919554733,7.507510919554733
emtp,567,0.8,100.0,30.0,inf,1,7.688157586583242,7.688157586583242,7.501608105552577,7.501608105552577
emtp,568,0.8,100.0,40.0,20.0,1,11.404118816548987,11.404118816548987,7.473405708036567,7.473405708036567
emtp,569,0.8,100.0,40.0,30.0,1,6.2917837585057255,6.2917837585057255,7.461979903872447,7.461979903872447
emtp,570,0.8,100.0,40.0,40.0,1,7.552919559348863,7.552919559348863,7.513202080698505,7.513202080698505
emtp,571,0.8,100.0,40.0,inf,1,8.83692887954654,8.83692887954654,7.500939122484965,7.500939122484965
emtp,572,0.8,100.0,inf,20.0,1,4.999135324100373,4.999135324100373,7.51061144960805,7.51061144960805
emtp,573,0.8,100.0,inf,30.0,1,8.930880850902753,8.930880850902753,7.479767328846733,7.479767328846733
emtp,574,0.8,100.0,inf,40.0,1,7.636558626923071,7.636558626923071,7.506880026380101,7.506880026380101
emtp,575,0.8,100.0,inf,inf,1,8.679632155395202,8.679632155395202,7.510116770410747,7.510116770410747
emtp,576,0.8,500.0,20.0,20.0,1,24.074040704344863,24.074040704344863,0.8191529450429357,0.8191529450429357
emtp,577,0.8,500.0,20.0,30.0,1,11.421640649870168,11.421640649870168,0.9485985240702576,0.9485985240702576
emtp,578,0.8,500.0,20.0,40.0,1,17.796146898696005,17.796146898696005,0.8040417442104513,0.8040417442104513
emtp,579,0.8,500.0,20.0,inf,1,11.1885760170036,11.1885760170036,0.9558280542355874,0.9558280542355874
emtp,580,0.8,500.0,30.0,20.0,1,20.220815461579264,20.220815461579264,0.962823072677702,0.962823072677702
emtp,581,0.8,500.0,30.0,30.0,1,4.830088081455464,4.830088081455464,1.064923925503956,1.064923925503956
emtp,582,0.8,500.0,30.0,40.0,1,4.863925972566185,4.863925972566185,0.9049734628761371,0.9049734628761371
emtp,583,0.8,500.0,30.0,inf,1,1.2402500706087116,1.2402500706087116,0.9255054544353356,0.9255054544353356
emtp,584,0.8,500.0,40.0,20.0,1,24.987499999999994,24.987499999999994,0.9376351127362454,0.9376351127362454
emtp,585,0.8,500.0,40.0,30.0,1,6.290223123221999,6.290223123221999,0.9804498808059747,0.9804498808059747
emtp,586,0.8,500.0,40.0,40.0,1,2.4459789327580665,2.4459789327580665,0.9532607422650698,0.9532607422650698
emtp,587,0.8,500.0,40.0,inf,1,2.410909670386832,2.410909670386832,0.9617148752535627,0.9617148752535627
emtp,588,0.8,500.0,inf,20.0,1,8.779453674163273,8.779453674163273,1.0722720604417078,1.0722720604417078
emtp,589,0.8,500.0,inf,30.0,1,4.8951764211543765,4.8951764211543765,0.9562647553775037,0.9562647553775037
emtp,590,0.8,500.0,inf,40.0,1,2.38643282238897,2.38643282238897,0.9578191578230417,0.9578191578230417
emtp,591,0.8,500.0,inf,inf,1,3.6206781828353045,3.6206781828353045,0.9616757046558178,0.9616757046558178
emtp,592,0.8,1000.0,20.0,20.0,1,24.987499999999994,24.987499999999994,11.107510217156904,11.107510217156904
emtp,593,0.8,1000.0,20.0,30.0,1,99.98750000000001,99.98750000000001,11.243912847617947,11.243912847617947
emtp,594,0.8,1000.0,20.0,40.0,1,11.63043649109416,11.63043649109416,12.520722397274243,12.520722397274243
emtp,595,0.8,1000.0,20.0,inf,1,12.506147870140122,12.506147870140122,12.283490467690696,12.283490467690696
emtp,596,0.8,1000.0,30.0,20.0,1,24.987499999999994,24.987499999999994,10.979851042324743,10.979851042324743
emtp,597,0.8,1000.0,30.0,30.0,1,99.98750000000001,99.98750000000001,11.045449824723471,11.045449824723471
emtp,598,0.8,1000.0,30.0,40.0,1,24.987499999999994,24.987499999999994,11.088698411720886,11.088698411720886
emtp,599,0.8,1000.0,30.0,inf,1,99.98750000000001,99.98750000000001,11.115930743876914,11.115930743876914
emtp,600,0.8,1000.0,40.0,20.0,1,99.98750000000001,99.98750000000001,11.029419121498131,11.029419121498131
emtp,601,0.8,1000.0,40.0,30.0,1,99.98750000000001,99.98750000000001,11.047103116731217,11.047103116731217
emtp,602,0.8,1000.0,40.0,40.0,1,99.98750000000001,99.98750000000001,11.082903706566968,11.082903706566968
emtp,603,0.8,1000.0,40.0,inf,1,99.98750000000001,99.98750000000001,11.07267954176258,11.07267954176258
emtp,604,0.8,1000.0,inf,20.0,1,24.987499999999994,24.987499999999994,11.089647281391535,11.089647281391535
emtp,605,0.8,1000.0,inf,30.0,1,24.987499999999994,24.987499999999994,11.00994233745598,11.00994233745598
emtp,606,0.8,1000.0,inf,40.0,1,99.98750000000001,99.98750000000001,11.103377363923311,11.103377363923311
emtp,607,0.8,1000.0,inf,inf,1,8.83583350320495,8.83583350320495,12.068183892532351,12.068183892532351
emtp,608,0.8,2000.0,20.0,20.0,1,24.987499999999994,24.987499999999994,0.9205526530712064,0.9205526530712064
emtp,609,0.8,2000.0,20.0,30.0,1,24.987499999999994,24.987499999999994,0.8727804611115971,0.8727804611115971
emtp,610,0.8,2000.0,20.0,40.0,1,29.461552954024945,29.461552954024945,0.7336659598095366,0.7336659598095366
emtp,611,0.8,2000.0,20.0,inf,1,87.40461446203987,87.40461446203987,1.2128385374878803,1.2128385374878803
emtp,612,0.8,2000.0,30.0,20.0,1,61.37479143188607,61.37479143188607,0.9081843745486708,0.9081843745486708
emtp,613,0.8,2000.0,30.0,30.0,1,24.987499999999994,24.987499999999994,1.0724359280329054,1.0724359280329054
emtp,614,0.8,2000.0,30.0,40.0,1,17.20994825960731,17.20994825960731,1.0173303198765324,1.0173303198765324
emtp,615,0.8,2000.0,30.0,inf,1,6.020470225939156,6.020470225939156,0.8808452703922057,0.8808452703922057
emtp,616,0.8,2000.0,40.0,20.0,1,0.34011820558631223,0.34011820558631223,0.8315775443141774,0.8315775443141774
emtp,617,0.8,2000.0,40.0,30.0,1,2.6836501457603577,2.6836501457603577,0.9014292916333944,0.9014292916333944
emtp,618,0.8,2000.0,40.0,40.0,1,8.229156816749905,8.229156816749905,0.9763160605521307,0.9763160605521307
emtp,619,0.8,2000.0,40.0,inf,1,4.895458784463263,4.895458784463263,0.9493848942921546,0.9493848942921546
emtp,620,0.8,2000.0,inf,20.0,1,31.812353893887614,31.812353893887614,0.9975872192266252,0.9975872192266252
emtp,621,0.8,2000.0,inf,30.0,1,2.4382006063081163,2.4382006063081163,1.0150886865762687,1.0150886865762687
emtp,622,0.8,2000.0,inf,40.0,1,3.659781358316988,3.659781358316988,0.9318604981335283,0.9318604981335283
emtp,623,0.8,2000.0,inf,inf,1,1.2560557678248374,1.2560557678248374,0.9636093242497509,0.9636093242497509
emtp,624,0.8,5000.0,20.0,20.0,1,99.98750000000001,99.98750000000001,4.816847114190714,4.816847114190714
emtp,625,0.8,5000.0,20.0,30.0,1,99.98750000000001,99.98750000000001,4.468199757047678,4.468199757047678
emtp,626,0.8,5000.0,20.0,40.0,1,99.98750000000001,99.98750000000001,4.5094197354659995,4.5094197354659995
emtp,627,0.8,5000.0,20.0,inf,1,99.98750000000001,99.98750000000001,5.479243277739224,5.479243277739224
emtp,628,0.8,5000.0,30.0,20.0,1,99.98750000000001,99.98750000000001,4.978061322786198,4.978061322786198
emtp,629,0.8,5000.0,30.0,30.0,1,99.98750000000001,99.98750000000001,4.962681725649963,4.962681725649963
emtp,630,0.8,5000.0,30.0,40.0,1,99.98750000000001,99.98750000000001,4.742933121870992,4.742933121870992
emtp,631,0.8,5000.0,30.0,inf,1,99.98750000000001,99.98750000000001,4.847456292035877,4.847456292035877
emtp,632,0.8,5000.0,40.0,20.0,1,99.98750000000001,99.98750000000001,4.9981505132096755,4.9981505132096755
emtp,633,0.8,5000.0,40.0,30.0,1,99.98750000000001,99.98750000000001,4.884175527724583,4.884175527724583
emtp,634,0.8,5000.0,40.0,40.0,1,99.98750000000001,99.98750000000001,4.907232989545537,4.907232989545537
emtp,635,0.8,5000.0,40.0,inf,1,99.98750000000001,99.98750000000001,4.828314941918907,4.828314941918907
emtp,636,0.8,5000.0,inf,20.0,1,99.98750000000001,99.98750000000001,4.954775827138419,4.954775827138419
emtp,637,0.8,5000.0,inf,30.0,1,99.98750000000001,99.98750000000001,4.96396306461058,4.96396306461058
emtp,638,0.8,5000.0,inf,40.0,1,99.98750000000001,99.98750000000001,4.852027177032469,4.852027177032469
emtp,639,0.8,5000.0,inf,inf,1,99.98750000000001,99.98750000000001,4.865423854024303,4.865423854024303
emtp,640,0.9,100.0,20.0,20.0,1,1.2188397732249248,1.2188397732249248,7.64466089138766,7.64466089138766
emtp,641,0.9,100.0,20.0,30.0,1,6.9734046355271655,6.9734046355271655,7.353459019581705,7.353459019581705
emtp,642,0.9,100.0,20.0,40.0,1,4.6360052552606685,4.6360052552606685,7.740833989508146,7.740833989508146
emtp,643,0.9,100.0,20.0,inf,1,5.651311215899889,5.651311215899889,7.592889695552244,7.592889695552244
emtp,644,0.9,100.0,30.0,20.0,1,9.305544721708623,9.305544721708623,7.724063214888105,7.724063214888105
