alpha,Rx,sigma_min,sigma_min_over_max,hermann_krener_rank,is_degenerate
0.545918,493.6932,4.053086e-06,3.272999e-02,2,0
0.545918,534.7244,3.463225e-06,3.268698e-02,2,0
0.545918,579.1657,2.958519e-06,3.262775e-02,2,0
0.545918,627.3006,2.526699e-06,3.254907e-02,2,0
0.545918,679.4360,2.157254e-06,3.244727e-02,2,0
0.545918,735.9045,1.841182e-06,3.231817e-02,2,0
0.545918,797.0660,1.570777e-06,3.215710e-02,2,0
0.545918,863.3107,1.339445e-06,3.195886e-02,2,0
0.545918,935.0611,1.141544e-06,3.171778e-02,2,0
0.545918,1012.7747,9.722498e-07,3.142779e-02,2,0
0.545918,1096.9472,8.274369e-07,3.108248e-02,2,0
0.545918,1188.1153,7.035796e-07,3.067533e-02,2,0
0.545918,1286.8604,5.976646e-07,3.019989e-02,2,0
0.545918,1393.8123,5.071170e-07,2.965009e-02,2,0
0.545918,1509.6530,4.297364e-07,2.902058e-02,2,0
0.545918,1635.1214,3.636427e-07,2.830717e-02,2,0
0.545918,1771.0175,3.072283e-07,2.750723e-02,2,0
0.545918,1918.2081,2.591184e-07,2.662019e-02,2,0
0.545918,2077.6318,2.181361e-07,2.564786e-02,2,0
0.545918,2250.3052,1.832727e-07,2.459477e-02,2,0
0.545918,2437.3297,1.536623e-07,2.346826e-02,2,0
0.545918,2639.8980,1.285603e-07,2.227846e-02,2,0
0.545918,2859.3018,1.073253e-07,2.103800e-02,2,0
0.545918,3096.9405,8.940351e-08,1.976147e-02,2,0
0.545918,3354.3295,7.431614e-08,1.846482e-02,2,0
0.545918,3633.1102,6.164867e-08,1.716449e-02,2,0
0.545918,3935.0607,5.104209e-08,1.587667e-02,2,0
0.545918,4262.1064,4.218561e-08,1.461646e-02,2,0
0.545918,4616.3332,3.481052e-08,1.339728e-02,2,0
0.545918,5000.0000,2.868510e-08,1.223038e-02,2,0
0.564286,100.0000,8.867424e-05,3.253366e-02,2,0
0.564286,108.3111,7.636012e-05,3.254876e-02,2,0
0.564286,117.3129,6.569742e-05,3.256460e-02,2,0
0.564286,127.0628,5.647870e-05,3.258115e-02,2,0
0.564286,137.6231,4.851920e-05,3.259835e-02,2,0
0.564286,149.0611,4.165518e-05,3.261615e-02,2,0
0.564286,161.4497,3.574220e-05,3.263444e-02,2,0
0.564286,174.8679,3.065331e-05,3.265309e-02,2,0
0.564286,189.4013,2.627735e-05,3.267193e-02,2,0
0.564286,205.1425,2.251723e-05,3.269075e-02,2,0
0.564286,222.1921,1.928842e-05,3.270927e-02,2,0
0.564286,240.6586,1.651746e-05,3.272713e-02,2,0
0.564286,260.6599,1.414063e-05,3.274392e-02,2,0
0.564286,282.3236,1.210279e-05,3.275910e-02,2,0
0.564286,305.7877,1.035627e-05,3.277202e-02,2,0
0.564286,331.2019,8.859945e-06,3.278191e-02,2,0
0.564286,358.7284,7.578343e-06,3.278783e-02,2,0
0.564286,388.5425,6.480929e-06,3.278863e-02,2,0
0.564286,420.8346,5.541431e-06,3.278297e-02,2,0
0.564286,455.8105,4.737267e-06,3.276926e-02,2,0
0.564286,493.6932,4.049043e-06,3.274560e-02,2,0
0.564286,534.7244,3.460111e-06,3.270978e-02,2,0
0.564286,579.1657,2.956191e-06,3.265923e-02,2,0
0.564286,627.3006,2.525039e-06,3.259095e-02,2,0
0.564286,679.4360,2.156165e-06,3.250150e-02,2,0
0.564286,735.9045,1.840583e-06,3.238699e-02,2,0
0.564286,797.0660,1.570599e-06,3.224298e-02,2,0
0.564286,863.3107,1.339627e-06,3.206456e-02,2,0
0.564286,935.0611,1.142035e-06,3.184630e-02,2,0
0.564286,1012.7747,9.730020e-07,3.158231e-02,2,0
0.564286,1096.9472,8.284085e-07,3.126637e-02,2,0
0.564286,1188.1153,7.047318e-07,3.089198e-02,2,0
0.564286,1286.8604,5.989612e-07,3.045263e-02,2,0
0.564286,1393.8123,5.085241e-07,2.994202e-02,2,0
0.564286,1509.6530,4.312222e-07,2.935437e-02,2,0
0.564286,1635.1214,3.651770e-07,2.868486e-02,2,0
0.564286,1771.0175,3.087829e-07,2.792999e-02,2,0
0.564286,1918.2081,2.606673e-07,2.708808e-02,2,0
0.564286,2077.6318,2.196556e-07,2.615966e-02,2,0
0.564286,2250.3052,1.847417e-07,2.514781e-02,2,0
0.564286,2437.3297,1.550627e-07,2.405843e-02,2,0
0.564286,2639.8980,1.298776e-07,2.290023e-02,2,0
0.564286,2859.3018,1.085482e-07,2.168456e-02,2,0
0.564286,3096.9405,9.052453e-08,2.042508e-02,2,0
0.564286,3354.3295,7.533115e-08,1.913712e-02,2,0
0.564286,3633.1102,6.255684e-08,1.783696e-02,2,0
0.564286,3935.0607,5.184548e-08,1.654099e-02,2,0
0.564286,4262.1064,4.288864e-08,1.526498e-02,2,0
0.564286,4616.3332,3.541947e-08,1.402327e-02,2,0
0.564286,5000.0000,2.920753e-08,1.282828e-02,2,0
0.582653,100.0000,8.829636e-05,3.252555e-02,2,0
0.582653,108.3111,7.606385e-05,3.254023e-02,2,0
0.582653,117.3129,6.546484e-05,3.255565e-02,2,0
0.582653,127.0628,5.629582e-05,3.257179e-02,2,0
0.582653,137.6231,4.837510e-05,3.258862e-02,2,0
0.582653,149.0611,4.154137e-05,3.260608e-02,2,0
0.582653,161.4497,3.565206e-05,3.262408e-02,2,0
0.582653,174.8679,3.058171e-05,3.264252e-02,2,0
0.582653,189.4013,2.622029e-05,3.266124e-02,2,0
0.582653,205.1425,2.247162e-05,3.268007e-02,2,0
0.582653,222.1921,1.925184e-05,3.269874e-02,2,0
0.582653,240.6586,1.648802e-05,3.271695e-02,2,0
0.582653,260.6599,1.411687e-05,3.273433e-02,2,0
0.582653,282.3236,1.208357e-05,3.275039e-02,2,0
0.582653,305.7877,1.034069e-05,3.276456e-02,2,0
0.582653,331.2019,8.847305e-06,3.277613e-02,2,0
0.582653,358.7284,7.568090e-06,3.278425e-02,2,0
0.582653,388.5425,6.472628e-06,3.278788e-02,2,0
0.582653,420.8346,5.534736e-06,3.278582e-02,2,0
0.582653,455.8105,4.731905e-06,3.277658e-02,2,0
0.582653,493.6932,4.044793e-06,3.275846e-02,2,0
0.582653,534.7244,3.456796e-06,3.272940e-02,2,0
0.582653,579.1657,2.953668e-06,3.268705e-02,2,0
0.582653,627.3006,2.523190e-06,3.262863e-02,2,0
0.582653,679.4360,2.154894e-06,3.255096e-02,2,0
0.582653,735.9045,1.839807e-06,3.245039e-02,2,0
0.582653,797.0660,1.570250e-06,3.232277e-02,2,0
0.582653,863.3107,1.339646e-06,3.216346e-02,2,0
0.582653,935.0611,1.142369e-06,3.196730e-02,2,0
0.582653,1012.7747,9.736058e-07,3.172865e-02,2,0
0.582653,1096.9472,8.292403e-07,3.144145e-02,2,0
0.582653,1188.1153,7.057536e-07,3.109935e-02,2,0
0.582653,1286.8604,6.001378e-07,3.069581e-02,2,0
0.582653,1393.8123,5.098223e-07,3.022438e-02,2,0
0.582653,1509.6530,4.326109e-07,2.967897e-02,2,0
0.582653,1635.1214,3.666266e-07,2.905420e-02,2,0
0.582653,1771.0175,3.102657e-07,2.834580e-02,2,0
0.582653,1918.2081,2.621573e-07,2.755106e-02,2,0
0.582653,2077.6318,2.211289e-07,2.666926e-02,2,0
0.582653,2250.3052,1.861769e-07,2.570208e-02,2,0
0.582653,2437.3297,1.564410e-07,2.465388e-02,2,0
0.582653,2639.8980,1.311832e-07,2.353184e-02,2,0
0.582653,2859.3018,1.097687e-07,2.234593e-02,2,0
0.582653,3096.9405,9.165077e-08,2.110862e-02,2,0
0.582653,3354.3295,7.635752e-08,1.983439e-02,2,0
0.582653,3633.1102,6.348095e-08,1.853911e-02,2,0
0.582653,3935.0607,5.266787e-08,1.723920e-02,2,0
0.582653,4262.1064,4.361242e-08,1.595086e-02,2,0
0.582653,4616.3332,3.604978e-08,1.468925e-02,2,0
0.582653,5000.0000,2.975100e-08,1.346790e-02,2,0
0.601020,100.0000,8.791602e-05,3.251732e-02,2,0
0.601020,108.3111,7.576554e-05,3.253155e-02,2,0
0.601020,117.3129,6.523057e-05,3.254653e-02,2,0
0.601020,127.0628,5.611153e-05,3.256224e-02,2,0
0.601020,137.6231,4.822984e-05,3.257866e-02,2,0
0.601020,149.0611,4.142659e-05,3.259574e-02,2,0
0.601020,161.4497,3.556112e-05,3.261341e-02,2,0
0.601020,174.8679,3.050944e-05,3.263158e-02,2,0
0.601020,189.4013,2.616267e-05,3.265013e-02,2,0
0.601020,205.1425,2.242552e-05,3.266888e-02,2,0
0.601020,222.1921,1.921483e-05,3.268762e-02,2,0
0.601020,240.6586,1.645821e-05,3.270608e-02,2,0
0.601020,260.6599,1.409278e-05,3.272393e-02,2,0
0.601020,282.3236,1.206404e-05,3.274074e-02,2,0
0.601020,305.7877,1.032483e-05,3.275599e-02,2,0
0.601020,331.2019,8.834402e-06,3.276905e-02,2,0
0.601020,358.7284,7.557590e-06,3.277915e-02,2,0
0.601020,388.5425,6.464092e-06,3.278538e-02,2,0
0.601020,420.8346,5.527817e-06,3.278661e-02,2,0
0.601020,455.8105,4.726326e-06,3.278152e-02,2,0
0.601020,493.6932,4.040335e-06,3.276854e-02,2,0
0.601020,534.7244,3.453280e-06,3.274582e-02,2,0
0.601020,579.1657,2.950949e-06,3.271118e-02,2,0
0.601020,627.3006,2.521152e-06,3.266207e-02,2,0
0.601020,679.4360,2.153438e-06,3.259556e-02,2,0
0.601020,735.9045,1.838853e-06,3.250826e-02,2,0
0.601020,797.0660,1.569728e-06,3.239632e-02,2,0
0.601020,863.3107,1.339498e-06,3.225536e-02,2,0
0.601020,935.0611,1.142544e-06,3.208053e-02,2,0
0.601020,1012.7747,9.740573e-07,3.186645e-02,2,0
0.601020,1096.9472,8.299281e-07,3.160729e-02,2,0
0.601020,1188.1153,7.066404e-07,3.129686e-02,2,0
0.601020,1286.8604,6.011891e-07,3.092870e-02,2,0
0.601020,1393.8123,5.110059e-07,3.049628e-02,2,0
0.601020,1509.6530,4.338963e-07,2.999329e-02,2,0
0.601020,1635.1214,3.679850e-07,2.941389e-02,2,0
0.601020,1771.0175,3.116698e-07,2.875314e-02,2,0
0.601020,1918.2081,2.635815e-07,2.800740e-02,2,0
0.601020,2077.6318,2.225494e-07,2.717478e-02,2,0
0.601020,2250.3052,1.875718e-07,2.625558e-02,2,0
0.601020,2437.3297,1.577910e-07,2.525259e-02,2,0
0.601020,2639.8980,1.324716e-07,2.417142e-02,2,0
0.601020,2859.3018,1.109819e-07,2.302046e-02,2,0
0.601020,3096.9405,9.277828e-08,2.181082e-02,2,0
0.601020,3354.3295,7.739216e-08,2.055590e-02,2,0
0.601020,3633.1102,6.441872e-08,1.927087e-02,2,0
0.601020,3935.0607,5.350779e-08,1.797192e-02,2,0
0.601020,4262.1064,4.435615e-08,1.667548e-02,2,0
0.601020,4616.3332,3.670122e-08,1.539735e-02,2,0
0.601020,5000.0000,3.031578e-08,1.415207e-02,2,0
0.619388,100.0000,8.753332e-05,3.250898e-02,2,0
0.619388,108.3111,7.546525e-05,3.252274e-02,2,0
0.619388,117.3129,6.499465e-05,3.253725e-02,2,0
0.619388,127.0628,5.592589e-05,3.255250e-02,2,0
0.619388,137.6231,4.808345e-05,3.256848e-02,2,0
0.619388,149.0611,4.131088e-05,3.258514e-02,2,0
0.619388,161.4497,3.546940e-05,3.260243e-02,2,0
0.619388,174.8679,3.043652e-05,3.262028e-02,2,0
0.619388,189.4013,2.610449e-05,3.263858e-02,2,0
0.619388,205.1425,2.237894e-05,3.265718e-02,2,0
0.619388,222.1921,1.917740e-05,3.267591e-02,2,0
0.619388,240.6586,1.642802e-05,3.269452e-02,2,0
0.619388,260.6599,1.406835e-05,3.271272e-02,2,0
0.619388,282.3236,1.204421e-05,3.273013e-02,2,0
0.619388,305.7877,1.030869e-05,3.274631e-02,2,0
0.619388,331.2019,8.821238e-06,3.276067e-02,2,0
0.619388,358.7284,7.546844e-06,3.277254e-02,2,0
0.619388,388.5425,6.455322e-06,3.278110e-02,2,0
0.619388,420.8346,5.520674e-06,3.278533e-02,2,0
0.619388,455.8105,4.720533e-06,3.278405e-02,2,0
0.619388,493.6932,4.035668e-06,3.277584e-02,2,0
0.619388,534.7244,3.449562e-06,3.275900e-02,2,0
0.619388,579.1657,2.948035e-06,3.273157e-02,2,0
0.619388,627.3006,2.518923e-06,3.269121e-02,2,0
0.619388,679.4360,2.151797e-06,3.263524e-02,2,0
0.619388,735.9045,1.837719e-06,3.256052e-02,2,0
0.619388,797.0660,1.569032e-06,3.246349e-02,2,0
0.619388,863.3107,1.339181e-06,3.234009e-02,2,0
0.619388,935.0611,1.142556e-06,3.218575e-02,2,0
0.619388,1012.7747,9.743533e-07,3.199539e-02,2,0
0.619388,1096.9472,8.304680e-07,3.176346e-02,2,0
0.619388,1188.1153,7.073876e-07,3.148396e-02,2,0
0.619388,1286.8604,6.021101e-07,3.115058e-02,2,0
0.619388,1393.8123,5.120692e-07,3.075681e-02,2,0
0.619388,1509.6530,4.350723e-07,3.029619e-02,2,0
0.619388,1635.1214,3.692456e-07,2.976255e-02,2,0
0.619388,1771.0175,3.129885e-07,2.915039e-02,2,0
0.619388,1918.2081,2.649329e-07,2.845525e-02,2,0
0.619388,2077.6318,2.239098e-07,2.767416e-02,2,0
0.619388,2250.3052,1.889195e-07,2.680608e-02,2,0
0.619388,2437.3297,1.591061e-07,2.585229e-02,2,0
0.619388,2639.8980,1.337368e-07,2.481672e-02,2,0
0.619388,2859.3018,1.121824e-07,2.370612e-02,2,0
0.619388,3096.9405,9.390247e-08,2.253000e-02,2,0
0.619388,3354.3295,7.843132e-08,2.130047e-02,2,0
0.619388,3633.1102,6.536731e-08,2.003172e-02,2,0
0.619388,3935.0607,5.436324e-08,1.873942e-02,2,0
0.619388,4262.1064,4.511864e-08,1.743994e-02,2,0
0.619388,4616.3332,3.737328e-08,1.614954e-02,2,0
0.619388,5000.0000,3.090188e-08,1.488357e-02,2,0
0.637755,100.0000,8.714836e-05,3.250052e-02,2,0
0.637755,108.3111,7.516305e-05,3.251379e-02,2,0
0.637755,117.3129,6.475714e-05,3.252781e-02,2,0
0.637755,127.0628,5.573892e-05,3.254257e-02,2,0
0.637755,137.6231,4.793597e-05,3.255807e-02,2,0
0.637755,149.0611,4.119425e-05,3.257427e-02,2,0
0.637755,161.4497,3.537692e-05,3.259114e-02,2,0
0.637755,174.8679,3.036294e-05,3.260862e-02,2,0
0.637755,189.4013,2.604576e-05,3.262661e-02,2,0
0.637755,205.1425,2.233189e-05,3.264499e-02,2,0
0.637755,222.1921,1.913956e-05,3.266361e-02,2,0
0.637755,240.6586,1.639747e-05,3.268227e-02,2,0
0.637755,260.6599,1.404359e-05,3.270070e-02,2,0
0.637755,282.3236,1.202408e-05,3.271858e-02,2,0
0.637755,305.7877,1.029227e-05,3.273551e-02,2,0
0.637755,331.2019,8.807813e-06,3.275099e-02,2,0
0.637755,358.7284,7.535852e-06,3.276441e-02,2,0
0.637755,388.5425,6.446318e-06,3.277504e-02,2,0
0.637755,420.8346,5.513308e-06,3.278198e-02,2,0
0.637755,455.8105,4.714524e-06,3.278417e-02,2,0
0.637755,493.6932,4.030793e-06,3.278033e-02,2,0
0.637755,534.7244,3.445641e-06,3.276893e-02,2,0
0.637755,579.1657,2.944924e-06,3.274820e-02,2,0
0.637755,627.3006,2.516502e-06,3.271601e-02,2,0
0.637755,679.4360,2.149969e-06,3.266992e-02,2,0
0.637755,735.9045,1.836403e-06,3.260707e-02,2,0
0.637755,797.0660,1.568159e-06,3.252417e-02,2,0
0.637755,863.3107,1.338693e-06,3.241747e-02,2,0
0.637755,935.0611,1.142402e-06,3.228272e-02,2,0
0.637755,1012.7747,9.744903e-07,3.211515e-02,2,0
0.637755,1096.9472,8.308559e-07,3.190952e-02,2,0
0.637755,1188.1153,7.079908e-07,3.166009e-02,2,0
0.637755,1286.8604,6.028956e-07,3.136074e-02,2,0
0.637755,1393.8123,5.130066e-07,3.100506e-02,2,0
0.637755,1509.6530,4.361327e-07,3.058654e-02,2,0
0.637755,1635.1214,3.704019e-07,3.009880e-02,2,0
0.637755,1771.0175,3.142145e-07,2.953589e-02,2,0
0.637755,1918.2081,2.662041e-07,2.889266e-02,2,0
0.637755,2077.6318,2.252029e-07,2.816517e-02,2,0
0.637755,2250.3052,1.902126e-07,2.735114e-02,2,0
0.637755,2437.3297,1.603793e-07,2.645037e-02,2,0
0.637755,2639.8980,1.349721e-07,2.546513e-02,2,0
0.637755,2859.3018,1.133643e-07,2.440039e-02,2,0
0.637755,3096.9405,9.501802e-08,2.326396e-02,2,0
0.637755,3354.3295,7.947057e-08,2.206639e-02,2,0
0.637755,3633.1102,6.632319e-08,2.082061e-02,2,0
0.637755,3935.0607,5.523161e-08,1.954146e-02,2,0
0.637755,4262.1064,4.589812e-08,1.824495e-02,2,0
0.637755,4616.3332,3.806498e-08,1.694750e-02,2,0
0.637755,5000.0000,3.150899e-08,1.566508e-02,2,0
0.656122,100.0000,8.676125e-05,3.249193e-02,2,0
0.656122,108.3111,7.485902e-05,3.250470e-02,2,0
0.656122,117.3129,6.451809e-05,3.251820e-02,2,0
0.656122,127.0628,5.555066e-05,3.253245e-02,2,0
0.656122,137.6231,4.778740e-05,3.254743e-02,2,0
0.656122,149.0611,4.107673e-05,3.256314e-02,2,0
0.656122,161.4497,3.528368e-05,3.257954e-02,2,0
0.656122,174.8679,3.028873e-05,3.259659e-02,2,0
0.656122,189.4013,2.598648e-05,3.261421e-02,2,0
0.656122,205.1425,2.228436e-05,3.263230e-02,2,0
0.656122,222.1921,1.910130e-05,3.265073e-02,2,0
0.656122,240.6586,1.636655e-05,3.266933e-02,2,0
0.656122,260.6599,1.401850e-05,3.268787e-02,2,0
0.656122,282.3236,1.200364e-05,3.270608e-02,2,0
0.656122,305.7877,1.027557e-05,3.272361e-02,2,0
0.656122,331.2019,8.794129e-06,3.274001e-02,2,0
0.656122,358.7284,7.524615e-06,3.275476e-02,2,0
0.656122,388.5425,6.437082e-06,3.276721e-02,2,0
0.656122,420.8346,5.505718e-06,3.277656e-02,2,0
0.656122,455.8105,4.708300e-06,3.278187e-02,2,0
0.656122,493.6932,4.025710e-06,3.278200e-02,2,0
0.656122,534.7244,3.441519e-06,3.277559e-02,2,0
0.656122,579.1657,2.941615e-06,3.276103e-02,2,0
0.656122,627.3006,2.513889e-06,3.273642e-02,2,0
0.656122,679.4360,2.147954e-06,3.269955e-02,2,0
0.656122,735.9045,1.834903e-06,3.264782e-02,2,0
0.656122,797.0660,1.567108e-06,3.257822e-02,2,0
0.656122,863.3107,1.338032e-06,3.248732e-02,2,0
0.656122,935.0611,1.142081e-06,3.237120e-02,2,0
0.656122,1012.7747,9.744652e-07,3.222543e-02,2,0
0.656122,1096.9472,8.310882e-07,3.204507e-02,2,0
0.656122,1188.1153,7.084455e-07,3.182471e-02,2,0
0.656122,1286.8604,6.035408e-07,3.155847e-02,2,0
0.656122,1393.8123,5.138125e-07,3.124011e-02,2,0
0.656122,1509.6530,4.370715e-07,3.086318e-02,2,0
0.656122,1635.1214,3.714470e-07,3.042120e-02,2,0
0.656122,1771.0175,3.153409e-07,2.990789e-02,2,0
0.656122,1918.2081,2.673877e-07,2.931755e-02,2,0
0.656122,2077.6318,2.264208e-07,2.864542e-02,2,0
0.656122,2250.3052,1.914433e-07,2.788808e-02,2,0
0.656122,2437.3297,1.616028e-07,2.704393e-02,2,0
0.656122,2639.8980,1.361701e-07,2.611360e-02,2,0
0.656122,2859.3018,1.145206e-07,2.510028e-02,2,0
0.656122,3096.9405,9.611888e-08,2.400992e-02,2,0
0.656122,3354.3295,8.050468e-08,2.285130e-02,2,0
0.656122,3633.1102,6.728207e-08,2.163583e-02,2,0
0.656122,3935.0607,5.610959e-08,2.037718e-02,2,0
0.656122,4262.1064,4.669225e-08,1.909064e-02,2,0
0.656122,4616.3332,3.877484e-08,1.779246e-02,2,0
0.656122,5000.0000,3.213638e-08,1.649896e-02,2,0
0.674490,100.0000,8.637207e-05,3.248323e-02,2,0
0.674490,108.3111,7.455322e-05,3.249547e-02,2,0
0.674490,117.3129,6.427755e-05,3.250843e-02,2,0
0.674490,127.0628,5.536114e-05,3.252213e-02,2,0
0.674490,137.6231,4.763779e-05,3.253657e-02,2,0
0.674490,149.0611,4.095832e-05,3.255175e-02,2,0
0.674490,161.4497,3.518969e-05,3.256763e-02,2,0
0.674490,174.8679,3.021388e-05,3.258420e-02,2,0
0.674490,189.4013,2.592666e-05,3.260138e-02,2,0
0.674490,205.1425,2.223636e-05,3.261910e-02,2,0
0.674490,222.1921,1.906263e-05,3.263726e-02,2,0
0.674490,240.6586,1.633526e-05,3.265570e-02,2,0
0.674490,260.6599,1.399308e-05,3.267424e-02,2,0
0.674490,282.3236,1.198291e-05,3.269264e-02,2,0
0.674490,305.7877,1.025860e-05,3.271059e-02,2,0
0.674490,331.2019,8.780188e-06,3.272773e-02,2,0
0.674490,358.7284,7.513135e-06,3.274359e-02,2,0
0.674490,388.5425,6.427614e-06,3.275759e-02,2,0
0.674490,420.8346,5.497907e-06,3.276906e-02,2,0
0.674490,455.8105,4.701861e-06,3.277714e-02,2,0
0.674490,493.6932,4.020419e-06,3.278084e-02,2,0
0.674490,534.7244,3.437194e-06,3.277895e-02,2,0
0.674490,579.1657,2.938110e-06,3.277004e-02,2,0
0.674490,627.3006,2.511084e-06,3.275241e-02,2,0
0.674490,679.4360,2.145750e-06,3.272407e-02,2,0
0.674490,735.9045,1.833220e-06,3.268268e-02,2,0
0.674490,797.0660,1.565877e-06,3.262554e-02,2,0
0.674490,863.3107,1.337195e-06,3.254950e-02,2,0
0.674490,935.0611,1.141589e-06,3.245098e-02,2,0
0.674490,1012.7747,9.742748e-07,3.232591e-02,2,0
0.674490,1096.9472,8.311612e-07,3.216970e-02,2,0
0.674490,1188.1153,7.087477e-07,3.197727e-02,2,0
0.674490,1286.8604,6.040408e-07,3.174305e-02,2,0
0.674490,1393.8123,5.144815e-07,3.146105e-02,2,0
0.674490,1509.6530,4.378824e-07,3.112496e-02,2,0
0.674490,1635.1214,3.723743e-07,3.072829e-02,2,0
0.674490,1771.0175,3.163603e-07,3.026460e-02,2,0
0.674490,1918.2081,2.684758e-07,2.972777e-02,2,0
0.674490,2077.6318,2.275555e-07,2.911236e-02,2,0
0.674490,2250.3052,1.926034e-07,2.841397e-02,2,0
0.674490,2437.3297,1.627684e-07,2.762973e-02,2,0
0.674490,2639.8980,1.373229e-07,2.675870e-02,2,0
0.674490,2859.3018,1.156440e-07,2.580226e-02,2,0
0.674490,3096.9405,9.719815e-08,2.476446e-02,2,0
0.674490,3354.3295,8.152759e-08,2.365213e-02,2,0
0.674490,3633.1102,6.823883e-08,2.247490e-02,2,0
0.674490,3935.0607,5.699305e-08,2.124491e-02,2,0
0.674490,4262.1064,4.749790e-08,1.997640e-02,2,0
0.674490,4616.3332,3.950071e-08,1.868504e-02,2,0
0.674490,5000.0000,3.278281e-08,1.738715e-02,2,0
0.692857,100.0000,8.598094e-05,3.247441e-02,2,0
0.692857,108.3111,7.424573e-05,3.248610e-02,2,0
0.692857,117.3129,6.403556e-05,3.249850e-02,2,0
0.692857,127.0628,5.517041e-05,3.251162e-02,2,0
0.692857,137.6231,4.748715e-05,3.252549e-02,2,0
0.692857,149.0611,4.083905e-05,3.254009e-02,2,0
0.692857,161.4497,3.509498e-05,3.255541e-02,2,0
0.692857,174.8679,3.013842e-05,3.257144e-02,2,0
0.692857,189.4013,2.586632e-05,3.258812e-02,2,0
0.692857,205.1425,2.218791e-05,3.260540e-02,2,0
0.692857,222.1921,1.902356e-05,3.262319e-02,2,0
0.692857,240.6586,1.630362e-05,3.264138e-02,2,0
0.692857,260.6599,1.396734e-05,3.265979e-02,2,0
0.692857,282.3236,1.196188e-05,3.267824e-02,2,0
0.692857,305.7877,1.024135e-05,3.269647e-02,2,0
0.692857,331.2019,8.765989e-06,3.271415e-02,2,0
0.692857,358.7284,7.501413e-06,3.273089e-02,2,0
0.692857,388.5425,6.417915e-06,3.274619e-02,2,0
0.692857,420.8346,5.489873e-06,3.275947e-02,2,0
0.692857,455.8105,4.695209e-06,3.276997e-02,2,0
0.692857,493.6932,4.014920e-06,3.277684e-02,2,0
0.692857,534.7244,3.432666e-06,3.277900e-02,2,0
0.692857,579.1657,2.934406e-06,3.277519e-02,2,0
0.692857,627.3006,2.508084e-06,3.276392e-02,2,0
0.692857,679.4360,2.143356e-06,3.274342e-02,2,0
0.692857,735.9045,1.831350e-06,3.271159e-02,2,0
0.692857,797.0660,1.564464e-06,3.266600e-02,2,0
0.692857,863.3107,1.336181e-06,3.260384e-02,2,0
0.692857,935.0611,1.140924e-06,3.252185e-02,2,0
0.692857,1012.7747,9.739165e-07,3.241631e-02,2,0
0.692857,1096.9472,8.310717e-07,3.228302e-02,2,0
0.692857,1188.1153,7.088933e-07,3.211726e-02,2,0
0.692857,1286.8604,6.043911e-07,3.191380e-02,2,0
0.692857,1393.8123,5.150083e-07,3.166698e-02,2,0
0.692857,1509.6530,4.385596e-07,3.137070e-02,2,0
0.692857,1635.1214,3.731773e-07,3.101860e-02,2,0
0.692857,1771.0175,3.172655e-07,3.060417e-02,2,0
0.692857,1918.2081,2.694609e-07,3.012106e-02,2,0
0.692857,2077.6318,2.285988e-07,2.956330e-02,2,0
0.692857,2250.3052,1.936844e-07,2.892569e-02,2,0
0.692857,2437.3297,1.638676e-07,2.820422e-02,2,0
0.692857,2639.8980,1.384220e-07,2.739651e-02,2,0
0.692857,2859.3018,1.167261e-07,2.650222e-02,2,0
0.692857,3096.9405,9.824813e-08,2.552344e-02,2,0
0.692857,3354.3295,8.253231e-08,2.446495e-02,2,0
0.692857,3633.1102,6.918738e-08,2.333437e-02,2,0
0.692857,3935.0607,5.787691e-08,2.214202e-02,2,0
0.692857,4262.1064,4.831107e-08,2.090066e-02,2,0
0.692857,4616.3332,4.023964e-08,1.962496e-02,2,0
0.692857,5000.0000,3.344631e-08,1.833083e-02,2,0
0.711224,100.0000,8.558794e-05,3.246548e-02,2,0
0.711224,108.3111,7.393661e-05,3.247659e-02,2,0
0.711224,117.3129,6.379218e-05,3.248840e-02,2,0
0.711224,127.0628,5.497850e-05,3.250093e-02,2,0
0.711224,137.6231,4.733552e-05,3.251418e-02,2,0
0.711224,149.0611,4.071894e-05,3.252817e-02,2,0
0.711224,161.4497,3.499956e-05,3.254289e-02,2,0
0.711224,174.8679,3.006236e-05,3.255832e-02,2,0
0.711224,189.4013,2.580545e-05,3.257444e-02,2,0
0.711224,205.1425,2.213900e-05,3.259121e-02,2,0
0.711224,222.1921,1.898409e-05,3.260855e-02,2,0
0.711224,240.6586,1.627162e-05,3.262637e-02,2,0
0.711224,260.6599,1.394128e-05,3.264454e-02,2,0
0.711224,282.3236,1.194056e-05,3.266290e-02,2,0
0.711224,305.7877,1.022383e-05,3.268123e-02,2,0
0.711224,331.2019,8.751535e-06,3.269926e-02,2,0
0.711224,358.7284,7.489449e-06,3.271666e-02,2,0
0.711224,388.5425,6.407986e-06,3.273301e-02,2,0
0.711224,420.8346,5.481618e-06,3.274778e-02,2,0
0.711224,455.8105,4.688342e-06,3.276036e-02,2,0
0.711224,493.6932,4.009213e-06,3.276998e-02,2,0
0.711224,534.7244,3.427936e-06,3.277572e-02,2,0
0.711224,579.1657,2.930504e-06,3.277648e-02,2,0
0.711224,627.3006,2.504891e-06,3.277094e-02,2,0
0.711224,679.4360,2.140772e-06,3.275755e-02,2,0
0.711224,735.9045,1.829295e-06,3.273446e-02,2,0
0.711224,797.0660,1.562868e-06,3.269952e-02,2,0
0.711224,863.3107,1.334988e-06,3.265021e-02,2,0
0.711224,935.0611,1.140084e-06,3.258361e-02,2,0
