dataset,alpha,Rx,snrV,snrI,n_trials,loc_mean_pct,loc_std_pct,loc_p5,loc_p50,loc_p95,Rx_mean_pct,Rx_std_pct,Rx_p5,Rx_p50,Rx_p95,ci_halfwidth_pct,ci_excludes_zero,p_one_sided_zero_bias
pscad,0.2,100.0,40.0,inf,100,0.8964118121793936,0.6423152136831534,0.08003927708672698,0.8068859503398764,2.062823403530464,0.05418314242092464,0.05501442440643128,0.0,0.04333695665881976,0.15595738481838667,0.12744927352519647,1,0.0
pscad,0.2,100.0,inf,20.0,100,8.9287739593246,6.593957590774227,0.8198220564205445,7.985335543490325,20.912757884644996,0.34880695340182527,0.5029527105417692,0.0,0.06869425987854783,1.2913415217405448,1.3083842429656154,1,0.0
pscad,0.2,100.0,inf,30.0,100,2.8198650402731147,2.070404463455244,0.195666963651972,2.625132621689133,6.462575147181143,0.12840189100273902,0.16764305429420362,0.0,0.05423924934326152,0.44010855345176975,0.41081316330280765,1,0.0
pscad,0.2,100.0,inf,40.0,100,0.8971267380913777,0.6465369425047431,0.06943131294287198,0.7981999007051627,2.147111279288615,0.06149689463483071,0.06199097873782096,0.0,0.048597545242181184,0.1705032322702756,0.12828695611447644,1,0.0
pscad,0.2,100.0,inf,inf,100,0.08291061130315246,1.3947701538996772e-17,0.08291061130315247,0.08291061130315247,0.08291061130315247,0.045821976377084184,0.0,0.045821976377084184,0.045821976377084184,0.045821976377084184,2.7675265829345357e-18,1,0.0
pscad,0.2,500.0,20.0,20.0,100,59.60686961819193,39.09587375633113,4.663743822978022,65.15823300973078,114.48376720863261,0.8199752432608747,0.5662794312690536,0.060472040999914045,0.7208798368537088,1.875497845209724,7.757469544439478,1,0.0
pscad,0.2,500.0,20.0,30.0,100,42.88471490457202,30.16297283023885,2.6265027710672224,40.06063044021136,89.69557839124496,0.5694891645297845,0.4181573669709511,0.07755121114485804,0.4627627976370718,1.3760297828627372,5.984988200000046,1,0.0
pscad,0.2,500.0,20.0,40.0,100,40.646521060642264,30.34343898463968,3.9653267238956516,33.455235215864995,98.11851863787768,0.5150636576696026,0.4194556825917675,0.027442822719751802,0.38453429203246403,1.3908281245464198,6.020796600275021,1,0.0
pscad,0.2,500.0,20.0,inf,100,40.23947998735847,31.129654258201782,2.9648232866179223,30.618315802439927,101.01922486245137,0.5034200040693719,0.42043589442046814,0.036866250855720185,0.3974712770650285,1.3243496508034844,6.176798767614828,1,0.0
pscad,0.2,500.0,30.0,20.0,100,49.07479702888808,32.46623660765526,3.7456944246429216,45.20433537269267,108.06654855999012,0.6038836310535982,0.44499391487709306,0.0675462653254067,0.5432563862439792,1.5354157996159579,6.442005703112507,1,0.0
pscad,0.2,500.0,30.0,30.0,100,21.887696275938453,14.726995108872837,1.834371969428411,20.00964031868032,48.06303133403841,0.25746412002505,0.18388962141605394,0.01247602068074798,0.23195069982551786,0.5849264635072087,2.922155334095574,1,0.0
pscad,0.2,500.0,30.0,40.0,100,15.336033301065365,11.421658469433668,0.9552526905751084,13.122369473579774,33.391248426426664,0.18485982475445448,0.13438741737786986,0.010156582973906439,0.16200146081280875,0.4823049614174453,2.266304835028086,1,0.0
pscad,0.2,500.0,30.0,inf,100,14.383850671297777,10.995715458032999,2.3007585677157922,11.588331517544201,36.99246987334602,0.16639041696230142,0.13600412993048105,0.014398905128919637,0.1414740818928294,0.46456346763929435,2.1817885006649886,1,0.0
pscad,0.2,500.0,40.0,20.0,100,48.10626085244643,30.75882322325361,6.291651185147328,45.22114449143611,97.18471416830396,0.5719183473290884,0.4281636640210376,0.053114856024222945,0.47495899199047925,1.4312073662302944,6.103217845042979,1,0.0
pscad,0.2,500.0,40.0,30.0,100,17.015543170252514,11.580410032258447,1.492812651707054,14.419033165039473,38.12142309330455,0.18864079396696326,0.14817359292663676,0.011347318768937385,0.14338183702391805,0.4701035516614451,2.2978045892328622,1,0.0
pscad,0.2,500.0,40.0,40.0,100,8.147931844062276,5.087307195590264,1.5419621764253995,7.144958182193663,15.653927283044592,0.09054800385189729,0.06899262189446606,0.005922227030930572,0.0709683464149009,0.21782404147099613,1.009432117541776,1,0.0
pscad,0.2,500.0,40.0,inf,100,6.124774574174625,4.071766288527327,0.35297028468691194,5.850946800225083,14.348455217125236,0.07553061621544498,0.05205699382837307,0.006355371886126023,0.06599985114172,0.169012768202952,0.8079267692594033,1,0.0
pscad,0.2,500.0,inf,20.0,100,40.0727772808956,33.50743037055558,2.5347564972495786,37.05853743128637,93.97150137790902,0.5107579883230802,0.42673756877042973,0.057061004337270446,0.3665944495439362,1.3172712054738376,6.648601134535793,1,0.0
pscad,0.2,500.0,inf,30.0,100,13.559711110448637,11.953510015828334,1.5395584146663408,10.76217537470517,37.16944345743042,0.17279810526799932,0.13955950075805862,0.014018942421469094,0.13217928524538253,0.4416637511238121,2.3718357204364606,1,0.0
pscad,0.2,500.0,inf,40.0,100,5.861375300516571,4.357720098446818,0.6116332898547155,4.571155497879543,13.655583679922342,0.08114095659269652,0.052631644343867766,0.011756280441150579,0.07607253259498065,0.17915297228837174,0.8646662089607009,1,0.0
pscad,0.2,500.0,inf,inf,100,4.841289464019737,8.926528984957934e-16,4.841289464019738,4.841289464019738,4.841289464019738,0.06756088153769042,0.0,0.06756088153769042,0.06756088153769042,0.06756088153769042,1.7712170130781029e-16,1,0.0
pscad,0.2,1000.0,20.0,20.0,100,93.25015514087909,82.72924862403414,8.586614513774675,75.0,254.38369534320344,0.8111323391498193,0.6718898694817214,0.06875314400062223,0.6725274648368554,2.009387040976963,16.415277751181584,1,0.0
pscad,0.2,1000.0,20.0,30.0,100,77.67295147843441,60.324559981269815,7.798680119348687,68.19044525129658,206.45299458570207,0.6316157115946942,0.546362644620565,0.06466663147221198,0.49758611530693886,1.5650694545052835,11.969701451182718,1,0.0
