trial,profile,fault_bus,alpha_true,Rx_true,snr_v_db,snr_i_db,alpha_hat_emanuel,Rx_hat_emanuel,loc_err_emanuel,Rx_err_emanuel,alpha_hat_torres,Rx_hat_torres,loc_err_torres,Rx_err_torres,delta_loc_err_pct,delta_Rx_err_pct
0,concrete,bus_01,0.5,2000.0,20.0,inf,0.9999,1654.1439032446124,99.98,17.29280483776938,0.9999,1663.2777446824011,99.98,16.836112765879946,0.0,-0.45669207188943517
0,tree,bus_01,0.5,2000.0,30.0,30.0,0.9999,1654.4179423668877,99.98,17.279102881655614,0.9999,2150.8952693420724,99.98,7.544763467103621,0.0,-9.734339414551993
0,sand,bus_01,0.5,2000.0,30.0,30.0,0.9999,1654.4179423668877,99.98,17.279102881655614,0.9999,2023.5896477251576,99.98,1.1794823862578823,0.0,-16.099620495397733
0,concrete,bus_01,0.5,2000.0,30.0,30.0,0.9999,1654.4179423668877,99.98,17.279102881655614,0.9999,1668.3638233508127,99.98,16.581808832459362,0.0,-0.6972940491962518
0,tree,bus_01,0.5,2000.0,30.0,40.0,0.9999,1655.0025599988758,99.98,17.24987200005621,0.9999,2143.3085330636545,99.98,7.165426653182726,0.0,-10.084445346873485
0,sand,bus_01,0.5,2000.0,30.0,40.0,0.9999,1655.0025599988758,99.98,17.24987200005621,0.9999,2023.5896477251576,99.98,1.1794823862578823,0.0,-16.07038961379833
0,concrete,bus_01,0.5,2000.0,30.0,40.0,0.9999,1655.0025599988758,99.98,17.24987200005621,0.9999,1666.0859415978168,99.98,16.695702920109156,0.0,-0.5541690799470551
0,tree,bus_01,0.5,2000.0,30.0,inf,0.9999,1654.8345625107359,99.98,17.258271874463208,0.9999,2066.848580705741,99.98,3.342429035287046,0.0,-13.915842839176163
0,sand,bus_01,0.5,2000.0,30.0,inf,0.9999,1654.8345625107359,99.98,17.258271874463208,0.9999,2023.5896477251576,99.98,1.1794823862578823,0.0,-16.078789488205327
0,concrete,bus_01,0.5,2000.0,30.0,inf,0.9999,1654.8345625107359,99.98,17.258271874463208,0.9999,1666.9546520957397,99.98,16.652267395213016,0.0,-0.606004479250192
0,tree,bus_01,0.5,2000.0,40.0,30.0,0.9999,1654.900395182019,99.98,17.254980240899044,0.9999,2040.437357466747,99.98,2.0218678733373507,0.0,-15.233112367561693
0,sand,bus_01,0.5,2000.0,40.0,30.0,0.9999,1654.900395182019,99.98,17.254980240899044,0.9999,2024.6171592876724,99.98,1.2308579643836197,0.0,-16.024122276515424
0,concrete,bus_01,0.5,2000.0,40.0,30.0,0.9999,1654.900395182019,99.98,17.254980240899044,0.9999,1668.8286545357364,99.98,16.55856727321318,0.0,-0.6964129676858661
0,tree,bus_01,0.5,2000.0,40.0,40.0,0.9999,1654.5731588073388,99.98,17.271342059633056,0.9999,2023.5896477251576,99.98,1.1794823862578823,0.0,-16.091859673375176
0,sand,bus_01,0.5,2000.0,40.0,40.0,0.9999,1654.5731588073388,99.98,17.271342059633056,0.9999,2023.5896477251576,99.98,1.1794823862578823,0.0,-16.091859673375176
0,concrete,bus_01,0.5,2000.0,40.0,40.0,0.9999,1654.5731588073388,99.98,17.271342059633056,0.9999,1663.5854247659313,99.98,16.820728761703435,0.0,-0.4506132979296211
0,tree,bus_01,0.5,2000.0,40.0,inf,0.9999,1654.7709524576942,99.98,17.26145237711529,0.9999,2112.4048719692937,99.98,5.620243598464685,0.0,-11.641208778650604
0,sand,bus_01,0.5,2000.0,40.0,inf,0.9999,1654.7709524576942,99.98,17.26145237711529,0.9999,2023.5896477251576,99.98,1.1794823862578823,0.0,-16.08196999085741
0,concrete,bus_01,0.5,2000.0,40.0,inf,0.9999,1654.7709524576942,99.98,17.26145237711529,0.9999,1665.1637791499193,99.98,16.741811042504036,0.0,-0.5196413346112543
0,tree,bus_01,0.5,2000.0,inf,30.0,0.9999,1655.111188389113,99.98,17.244440580544346,0.9999,2027.6810950850338,99.98,1.3840547542516901,0.0,-15.860385826292656
0,sand,bus_01,0.5,2000.0,inf,30.0,0.9999,1655.111188389113,99.98,17.244440580544346,0.9999,2023.5896477251576,99.98,1.1794823862578823,0.0,-16.064958194286465
