trial,fault_bus,alpha_true,Rx_true,snr_v_db,snr_i_db,loc_err_emanuel_dft,loc_err_wang2020_dft,loc_err_emanuel_tft,loc_err_wang2020_tft,delta_dft,delta_tft
3,bus_25,0.5,1000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,1000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,1000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,1000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,1000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,1000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,1000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,1000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,2000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,2000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,2000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,2000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,2000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,2000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,2000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,2000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,2000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,2000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,2000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,2000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,5000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,5000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,5000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,5000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,5000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,5000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,5000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,5000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,5000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,5000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,5000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
3,bus_25,0.5,5000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,100.0,20.0,30.0,67.12615798851364,75.27882462608315,99.98,99.98,8.15266663756951,0.0
4,bus_01,0.5,100.0,20.0,40.0,55.10936354026326,30.75994216260205,99.98,93.38929851237367,-24.34942137766121,-6.590701487626333
4,bus_01,0.5,100.0,20.0,inf,62.95990879023299,30.68297795073733,99.98,89.43204491550468,-32.276930839495655,-10.547955084495328
4,bus_01,0.5,100.0,30.0,30.0,67.2492042506434,38.765733005424565,99.98,95.4875611670237,-28.483471245218837,-4.492438832976305
4,bus_01,0.5,100.0,30.0,40.0,63.367210986521094,65.35698725885317,99.98,99.98,1.9897762723320724,0.0
4,bus_01,0.5,100.0,30.0,inf,63.28385937451839,30.71337706937568,99.98,81.38107312322876,-32.57048230514271,-18.598926876771245
4,bus_01,0.5,100.0,40.0,30.0,59.33593609475491,32.68220451879091,99.98,87.33499112522931,-26.653731575964002,-12.645008874770696
4,bus_01,0.5,100.0,40.0,40.0,63.32717110986044,24.599727496329983,99.98,73.1073788855853,-38.727443613530454,-26.8726211144147
4,bus_01,0.5,100.0,40.0,inf,63.341284046235955,22.625294855518597,99.87301466752466,99.98,-40.71598919071736,0.1069853324753467
4,bus_01,0.5,100.0,inf,30.0,63.06653199974009,28.797292497790693,99.98,85.56565233230465,-34.2692395019494,-14.414347667695353
4,bus_01,0.5,100.0,inf,40.0,65.01458592405447,46.964563433392655,99.9742452875939,99.98,-18.050022490661817,0.005754712406101703
4,bus_01,0.5,100.0,inf,inf,61.9075510491642,37.29918179631032,99.98,89.80152279285171,-24.608369252853876,-10.17847720714829
4,bus_01,0.5,500.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,500.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,500.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,500.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,500.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,500.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,500.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,500.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,500.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,500.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,500.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,500.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,1000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,1000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,1000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,1000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,1000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,1000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,1000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,1000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,1000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,1000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,1000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,1000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,2000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,2000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,2000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,2000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,2000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,2000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,2000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,2000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,2000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,2000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,2000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,2000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,5000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,5000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,5000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,5000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,5000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,5000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,5000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,5000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,5000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,5000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,5000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_01,0.5,5000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,100.0,20.0,30.0,69.26799171792555,32.559650432667134,99.98,99.98,-36.70834128525842,0.0
4,bus_07,0.5,100.0,20.0,40.0,59.25286663423721,65.08929682219595,99.98,99.98,5.83643018795874,0.0
4,bus_07,0.5,100.0,20.0,inf,61.17597924870344,14.457926997498516,99.98,55.089815660587796,-46.718052251204924,-44.89018433941221
4,bus_07,0.5,100.0,30.0,30.0,65.2034527448751,66.93554382071484,99.98,99.52532376153003,1.7320910758397474,-0.45467623846997185
4,bus_07,0.5,100.0,30.0,40.0,65.1068697220943,40.82203551284279,99.98,99.98,-24.284834209251514,0.0
4,bus_07,0.5,100.0,30.0,inf,63.34049221534632,22.502776920630907,99.98,75.22687732780038,-40.837715294715416,-24.753122672199623
4,bus_07,0.5,100.0,40.0,30.0,63.23027588152221,18.63276609746508,99.98,97.33405163915612,-44.59750978405713,-2.6459483608438887
4,bus_07,0.5,100.0,40.0,40.0,65.0071362910238,36.791296565279666,99.98,73.14545330576469,-28.215839725744132,-26.834546694235314
4,bus_07,0.5,100.0,40.0,inf,65.06441672410658,67.18016822603691,99.98,87.47146257758305,2.1157515019303332,-12.50853742241695
4,bus_07,0.5,100.0,inf,30.0,61.40221883735475,30.944180835539793,99.98,91.7030469381177,-30.45803800181496,-8.27695306188231
4,bus_07,0.5,100.0,inf,40.0,65.15451829604768,38.737718490675896,99.98,75.17934821136892,-26.416799805371788,-24.800651788631086
4,bus_07,0.5,100.0,inf,inf,61.9075510491642,67.9067475392458,99.98,99.56269329444576,5.9991964900816015,-0.417306705554239
4,bus_07,0.5,500.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,500.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,500.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,500.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,500.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,500.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,500.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,500.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,500.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,500.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,500.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,500.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,1000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,1000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,1000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,1000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,1000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,1000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,1000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,1000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,1000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,1000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,1000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,1000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,2000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,2000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,2000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,2000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,2000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,2000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,2000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,2000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,2000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,2000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,2000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,2000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,5000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,5000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,5000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,5000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,5000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,5000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,5000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,5000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,5000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,5000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,5000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_07,0.5,5000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,100.0,20.0,30.0,67.46993321478817,24.583778624834242,99.98,96.70313580939003,-42.88615458995393,-3.2768641906099703
4,bus_13,0.5,100.0,20.0,40.0,61.21309176477392,20.440777206315186,99.98,79.14021396352362,-40.77231455845873,-20.839786036476383
4,bus_13,0.5,100.0,20.0,inf,67.34156791615784,44.84084499138299,99.98,99.98,-22.500722924774855,0.0
4,bus_13,0.5,100.0,30.0,30.0,61.078536783295334,38.77188629756366,99.98,93.51524909142934,-22.306650485731673,-6.4647509085706645
4,bus_13,0.5,100.0,30.0,40.0,63.291876865283605,18.401243229954645,99.98,71.31362953161093,-44.89063363532896,-28.666370468389076
4,bus_13,0.5,100.0,30.0,inf,61.108295582383576,32.59227757419288,99.98,75.2092913110517,-28.5160180081907,-24.770708688948304
4,bus_13,0.5,100.0,40.0,30.0,63.18196090526178,30.9037820565799,99.98,36.808716506064044,-32.27817884868188,-63.17128349393596
4,bus_13,0.5,100.0,40.0,40.0,63.286349354406624,63.06607586841966,99.98,96.78858737613675,-0.22027348598696506,-3.1914126238632576
4,bus_13,0.5,100.0,40.0,inf,65.1455225290809,28.56841188380117,99.98,95.6406541435283,-36.57711064527974,-4.339345856471709
4,bus_13,0.5,100.0,inf,30.0,63.29521813282626,38.933832821090064,99.98,77.1042836708794,-24.361385311736193,-22.875716329120607
4,bus_13,0.5,100.0,inf,40.0,65.20039795516092,32.79008490839869,99.98,81.26284012128309,-32.410313046762234,-18.717159878716913
4,bus_13,0.5,100.0,inf,inf,61.9075510491642,71.7568406550575,99.98,99.98,9.849289605893304,0.0
4,bus_13,0.5,500.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,500.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,500.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,500.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,500.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,500.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,500.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,500.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,500.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,500.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,500.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,500.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,1000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,1000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,1000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,1000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,1000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,1000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,1000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,1000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,1000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,1000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,1000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,1000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,2000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,2000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,2000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,2000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,2000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,2000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,2000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,2000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,2000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,2000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,2000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,2000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,5000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,5000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,5000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,5000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,5000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,5000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,5000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,5000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,5000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,5000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,5000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_13,0.5,5000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,100.0,20.0,30.0,75.21520709211549,36.759080777284716,99.98,99.98,-38.456126314830776,0.0
4,bus_19,0.5,100.0,20.0,40.0,67.2329792779324,65.2158041765858,99.98,99.98,-2.017175101346595,0.0
4,bus_19,0.5,100.0,20.0,inf,69.15455873521374,83.25936709976938,99.98,99.98,14.104808364555637,0.0
4,bus_19,0.5,100.0,30.0,30.0,67.11719078606966,40.72251573764577,99.98,93.4665697728691,-26.394675048423885,-6.513430227130911
4,bus_19,0.5,100.0,30.0,40.0,67.13025204545633,71.05095549004704,99.98,99.98,3.920703444590714,0.0
4,bus_19,0.5,100.0,30.0,inf,65.0212706844978,42.83804558956895,99.71275283630672,99.60473916679827,-22.183225094928844,-0.10801366950845193
4,bus_19,0.5,100.0,40.0,30.0,63.06294854197668,20.49020576029391,99.98,99.98,-42.57274278168277,0.0
4,bus_19,0.5,100.0,40.0,40.0,64.99714624476603,20.658417713043285,99.98,77.38256421700459,-44.338728531722744,-22.59743578299542
4,bus_19,0.5,100.0,40.0,inf,63.289574800505946,28.541568891481607,99.7092533570085,73.37488111273798,-34.74800590902434,-26.334372244270526
4,bus_19,0.5,100.0,inf,30.0,67.04088210869017,20.45392236671012,99.98,99.24761771535749,-46.58695974198005,-0.7323822846425116
4,bus_19,0.5,100.0,inf,40.0,63.41790357620781,73.31798981167881,99.98,99.98,9.900086235471,0.0
4,bus_19,0.5,100.0,inf,inf,61.9075510491642,63.5974235526332,99.98,99.98,1.6898725034690045,0.0
4,bus_19,0.5,500.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,500.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,500.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,500.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,500.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,500.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,500.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,500.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,500.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,500.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,500.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,500.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,1000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,1000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,1000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,1000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,1000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,1000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,1000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,1000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,1000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,1000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,1000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,1000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,2000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,2000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,2000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,2000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,2000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,2000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,2000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,2000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,2000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,2000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,2000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,2000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,5000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,5000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,5000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,5000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,5000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,5000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,5000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,5000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,5000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,5000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,5000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_19,0.5,5000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
4,bus_25,0.5,100.0,20.0,30.0,61.050294172626195,8.455042685863457,99.98,85.3606325068897,-52.595251486762734,-14.619367493110303
4,bus_25,0.5,100.0,20.0,40.0,63.08893304272918,20.754688871932537,99.98,99.98,-42.334244170796644,0.0
