decision,trip_ms,conv_trip,sprt_dec,f_int,k_ibr,Br,phi_deg
TRIP,100.0,True,TRIP,0.9027027795542303,0.7212713091072918,0.08512567423055392,55.57264416174042
TRIP,40.0,False,TRIP,0.7894305629803622,0.9134095384152434,0.5256061991748104,11.368609169311368
TRIP,60.0,False,TRIP,0.8387936150758126,0.7558611330715069,0.31144531772630263,15.119046980905333
TRIP,20.0,True,TRIP,0.8561034204442244,0.759300343618516,0.13910752991559563,248.9640147374746
TRIP,20.0,False,TRIP,0.6271594791987131,0.7509089811588334,0.653119386025447,121.16687958370481
TRIP,60.0,False,TRIP,0.7922210329567387,0.7917385367405483,0.5512768229071069,19.46220284061139
TRIP,20.0,True,TRIP,0.893180683304025,0.9823634302385181,0.08005528394489364,40.39283145101558
TRIP,40.0,False,TRIP,0.866155255474619,0.8459865033772966,0.18827014842534462,239.50215538707593
TRIP,20.0,False,TRIP,0.6511123753198793,0.7782633817917299,0.594609037768407,337.9248775087709
TRIP,20.0,False,CTALARM,0.7037598092188744,0.7511172279113376,0.48470216745819406,146.87214923444756
TRIP,60.0,False,TRIP,0.7483354576791699,0.7056704259116313,0.66188164998366,279.9567242980196
TRIP,40.0,True,TRIP,0.8956834697775078,0.8094977941205042,0.053374606648748164,350.489451641069
TRIP,80.0,False,TRIP,0.8224808129463503,0.7330184422678246,0.5427878560431111,254.98774760194237
